Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000151532,VTI1A,89,2.47647,15,-0.6793,16,-0.5824,8,-1.5406,13,-1.1493,33,0.59921,16,-0.5182
ENSG00000148737,TCF7L2,89,1.81824,20,-0.6801,53,0.84862,19,-0.7414,6,-2.8032,26,-0.2793,80,1.61200
ENSG00000196865,NHLRC2,89,2.60526,27,0.32110,20,-0.1642,11,-1.0917,7,-2.1587,10,-1.1317,34,0.74293
ENSG00000043591,ADRB1,89,2.51387,4,-2.3398,6,-2.0418,13,-0.8673,13,-1.1515,25,0.17776,37,0.82153
ENSG00000165813,CCDC186,89,-0.3159,99,-0.1597,38,-1.6239,51,-1.1740,91,-0.4062,316,1.86963,134,0.32776
ENSG00000169129,AFAP1L2,89,2.52350,9,-1.4403,38,0.86605,5,-2.0627,14,-0.9553,15,-0.6288,12,-0.9709
ENSG00000099204,ABLIM1,89,-0.4551,77,-0.6835,194,0.79937,183,0.70213,74,-1.0119,90,-0.4368,264,1.35142
ENSG00000151553,FAM160B1,89,2.25166,15,-0.7713,14,-0.9169,15,-0.7848,21,-0.4257,22,-0.2270,15,-0.8441
ENSG00000165832,TRUB1,89,1.19223,15,-1.5720,16,-1.4914,33,-0.4485,51,0.40395,51,0.23316,28,-0.7005
ENSG00000107518,ATRNL1,89,-0.3548,1,-6.3749,36,-1.7310,41,-1.5482,191,1.68569,104,-0.1104,83,-0.4666
ENSG00000165868,HSPA12A,89,-0.5484,48,-1.4807,36,-1.9002,52,-1.3664,207,1.48707,154,0.31945,60,-1.1495
ENSG00000187164,SHTN1,89,-2.1918,1935,3.23567,159,-1.3358,52,-2.9798,193,-1.3708,555,0.63025,216,-0.8749
ENSG00000165650,PDZD8,89,0.76632,108,1.09655,59,0.07067,59,0.08532,36,-0.9341,52,-0.1077,49,-0.2220
ENSG00000229847,EMX2OS,89,1.02981,15,-1.7178,99,1.21839,83,0.89940,14,-2.3425,22,-1.2274,118,1.53714
ENSG00000170370,EMX2,89,0.30705,68,-0.1387,173,1.45243,109,0.62851,22,-2.2744,59,-0.3602,153,1.23165
ENSG00000107560,RAB11FIP2,89,-0.0604,81,-0.2160,62,-0.6214,61,-0.6516,72,-0.5622,166,0.96314,180,1.11410
ENSG00000165669,FAM204A,89,-0.6453,138,0.03969,143,0.09695,32,-2.1910,151,0.27546,195,0.60260,149,0.15756
ENSG00000151893,CACUL1,89,0.52165,42,-0.6873,35,-0.9533,40,-0.7431,65,-0.0071,106,0.81528,77,0.28207
ENSG00000107581,EIF3A,89,-1.4703,425,1.00816,224,-0.0616,108,-1.1848,183,-0.5406,510,1.33406,239,0.04536
ENSG00000119979,DENND10,89,0.80897,51,-0.0984,53,-0.0487,43,-0.3755,54,-0.0453,40,-0.4829,55,0.01630
ENSG00000183605,SFXN4,89,2.29223,10,-1.4308,24,-0.0726,30,0.28423,14,-1.1282,14,-0.8938,26,0.04922
ENSG00000165672,PRDX3,89,-0.5301,94,-0.4584,112,-0.1765,155,0.34136,135,0.17659,100,-0.3596,165,0.44557
ENSG00000148908,RGS10,89,1.69575,47,0.56409,92,1.75960,61,0.98696,6,-2.9438,7,-2.2642,12,-1.4906
ENSG00000151923,TIAL1,89,0.65664,84,0.55739,38,-0.6939,44,-0.4909,53,-0.2856,53,-0.1961,78,0.43900
ENSG00000151929,BAG3,89,1.67809,19,-0.9056,19,-0.8756,49,0.59189,5,-3.2904,10,-1.8412,132,2.50818
ENSG00000198825,INPP5F,988,1.94856,28,-3.6585,53,-2.7480,357,0.13156,298,-0.2282,476,0.60571,194,-0.8250
ENSG00000197771,MCMBP,89,2.58195,29,0.42104,20,-0.1520,10,-1.1319,10,-1.4914,13,-0.7545,17,-0.3854
ENSG00000107651,SEC23IP,89,2.18417,22,-0.2464,20,-0.4570,17,-0.6950,15,-1.1095,36,0.48537,18,-0.5825
ENSG00000120008,WDR11,89,1.71803,35,0.10666,24,-0.5005,34,0.04572,23,-0.7406,19,-0.8234,35,0.08569
ENSG00000066468,FGFR2,89,0.34355,292,2.59664,61,-0.2783,79,0.13837,11,-3.2574,16,-2.2236,140,1.10769
ENSG00000107669,ATE1,89,0.75233,59,0.07733,57,0.02704,36,-0.6990,46,-0.4583,89,0.75122,49,-0.2141
ENSG00000107672,NSMCE4A,89,2.31876,31,0.36306,22,-0.2070,33,0.44500,12,-1.4494,11,-1.1665,14,-0.9119
ENSG00000138162,TACC2,89,1.65460,6,-2.6083,12,-1.5345,27,-0.3503,29,-0.3479,72,1.25472,18,-1.0031
ENSG00000107679,PLEKHA1,89,0.23016,125,0.78508,37,-1.1522,28,-1.5516,79,0.06131,140,0.98658,38,-1.1028
ENSG00000166033,HTRA1,89,-2.3738,540,0.37744,381,-0.1841,1135,1.69981,107,-2.5835,180,-1.3386,1526,2.31729
ENSG00000119965,C10orf88,89,2.92606,13,-0.5498,2,-2.9578,8,-1.3076,15,-0.5149,16,-0.2697,2,-3.1878
ENSG00000179988,PSTK,89,2.27476,18,-0.5585,4,-2.6307,34,0.48250,22,-0.3338,10,-1.3556,10,-1.3924
ENSG00000095574,IKZF5,89,1.62443,70,1.17104,20,-0.8495,21,-0.7428,22,-0.9771,25,-0.4821,34,-0.0372
ENSG00000196177,ACADSB,89,1.32319,34,-0.2648,26,-0.7045,17,-1.3511,37,-0.2252,44,0.12594,49,0.30807
ENSG00000154473,BUB3,89,1.01125,64,0.43423,41,-0.2524,30,-0.7465,43,-0.2794,33,-0.5934,56,0.23889
ENSG00000154478,GPR26,89,2.18677,0,-10.156,16,-0.7604,17,-0.6389,32,0.54234,10,-1.4462,1,-4.7830
ENSG00000182022,CHST15,89,2.03341,6,-2.2179,13,-1.1264,16,-0.8745,29,0.03629,40,0.55237,3,-3.1585
ENSG00000065154,OAT,89,-0.9251,125,-0.4035,99,-0.7630,196,0.30467,196,0.49052,152,-0.1061,175,0.12233
ENSG00000107902,LHPP,89,0.01882,399,2.88229,97,0.15611,59,-0.6308,44,-1.4140,30,-1.6482,32,-1.5307
ENSG00000203791,EEF1AKMT2,89,1.96709,24,-0.3247,34,0.26192,21,-0.5394,23,-0.5496,20,-0.5909,13,-1.2228
ENSG00000165660,ABRAXAS2,89,2.19551,13,-1.0399,10,-1.4118,8,-1.7929,25,-0.1042,31,0.25150,10,-1.3893
ENSG00000019995,ZRANB1,89,0.38534,53,-0.4501,43,-0.7515,31,-1.2562,68,-0.0843,155,1.33764,61,-0.2327
ENSG00000175029,CTBP2,89,0.83538,67,0.34519,75,0.52895,33,-0.7618,36,-0.8794,50,-0.1201,82,0.69486
ENSG00000107938,EDRF1,89,2.67431,14,-0.6080,11,-0.9734,8,-1.4170,13,-0.9830,20,-0.0735,16,-0.4362
ENSG00000188690,UROS,89,-0.4932,33,-1.9680,131,0.11077,149,0.32116,153,0.59349,106,-0.2280,100,-0.3133
ENSG00000107949,BCCIP,89,0.60555,73,0.26420,61,-0.0151,69,0.18979,52,-0.4038,55,-0.1835,63,0.03076
ENSG00000089876,DHX32,89,2.46990,10,-1.3106,23,-0.0143,21,-0.1507,12,-1.3757,7,-1.6695,34,0.64328
ENSG00000154493,C10orf90,89,3.37636,56,2.18779,1,-3.8714,0,-7.0723,1,-3.8982,8,-1.0890,4,-1.9796
ENSG00000150760,DOCK1,89,1.12549,140,1.98293,74,0.78953,17,-1.4792,12,-2.4727,23,-1.0235,65,0.56560
ENSG00000132334,PTPRE,89,1.41146,38,-0.0402,20,-1.0181,29,-0.4697,34,-0.2865,61,0.72690,15,-1.4408
ENSG00000170430,MGMT,89,1.81812,33,0.06495,43,0.50949,19,-0.7712,28,-0.2744,13,-1.3659,6,-2.4438
ENSG00000108010,GLRX3,89,0.81550,33,-0.7644,43,-0.3823,66,0.30365,62,0.33812,35,-0.6672,29,-0.9844
ENSG00000175470,PPP2R2D,89,0.96391,32,-0.6733,27,-0.9695,64,0.38929,54,0.21310,46,-0.1134,23,-1.1735
ENSG00000176171,BNIP3,89,-1.7735,225,-0.3725,234,-0.3115,177,-0.7432,364,0.64283,295,0.05665,375,0.44581
ENSG00000188385,JAKMIP3,89,3.14190,25,0.58711,10,-0.8713,1,-3.6551,8,-1.5113,17,-0.0939,2,-3.1954
ENSG00000151640,DPYSL4,89,1.94949,12,-1.3733,3,-3.3443,30,0.03944,30,0.03591,29,-9.1958,11,-1.4416
ENSG00000165752,STK32C,89,1.06976,13,-1.9808,23,-1.0749,24,-1.0587,64,0.80986,33,-0.5405,34,-0.4987
ENSG00000148814,LRRC27,89,2.33420,8,-1.6967,36,0.61464,21,-0.2286,18,-0.7185,18,-0.4367,2,-3.2462
ENSG00000068383,INPP5A,89,1.49520,9,-2.0590,38,0.04009,29,-0.3963,37,0.00090,38,0.02825,20,-0.9834
ENSG00000148826,NKX6-2,89,0.83695,393,4.56608,34,-0.7199,2,-4.6283,1,-5.7645,14,-2.0024,1,-5.2262
ENSG00000197177,ADGRA1,89,1.70529,6,-2.5778,11,-1.6881,32,-0.0802,39,0.37489,37,0.18945,3,-3.2920
ENSG00000171798,KNDC1,89,0.61949,13,-2.2991,31,-1.0609,53,-0.2125,70,0.33727,57,-0.1064,88,0.59027
ENSG00000130640,TUBGCP2,89,0.32181,45,-0.7447,49,-0.6102,75,0.04513,83,0.30530,76,0.06828,65,-0.1831
ENSG00000198546,ZNF511,89,2.13550,15,-0.8704,23,-0.2252,28,0.07504,19,-0.7437,10,-1.5483,27,0.02738
ENSG00000130643,CALY,89,-2.2819,10,-5.3780,84,-2.3639,915,1.40671,607,1.19234,385,-0.0687,107,-2.0126
ENSG00000127884,ECHS1,89,-0.7983,106,-0.5339,133,-0.1766,214,0.58913,169,0.31706,138,-0.1200,133,-0.1769
ENSG00000148824,MTG1,89,2.22939,17,-0.6509,18,-0.5822,26,0.03595,20,-0.6033,14,-0.9489,15,-0.7844
ENSG00000203772,SPRN,89,1.97855,0,-5.8567,16,-0.9513,23,-0.3901,33,0.31957,20,-0.5768,11,-1.5082
ENSG00000171772,SYCE1,89,2.01709,1,-4.4599,13,-1.2007,16,-0.8513,31,0.19392,36,0.36767,6,-2.2650
ENSG00000177963,RIC8A,89,0.98779,30,-0.7510,29,-0.8271,47,-0.0855,47,-0.0939,34,-0.5550,74,0.65613
ENSG00000142082,SIRT3,89,1.79878,10,-1.6745,26,-0.3051,23,-0.4745,35,0.22589,21,-0.6449,8,-2.0253
ENSG00000185627,PSMD13,89,0.10922,49,-0.8257,31,-1.5108,113,0.48812,106,0.62302,82,-0.0371,48,-0.8694
ENSG00000185201,IFITM2,89,2.31578,45,0.97250,85,2.21212,12,-1.0885,2,-3.8212,1,-4.0187,5,-2.2089
ENSG00000142089,IFITM3,89,2.57821,178,1.15278,344,2.48392,67,-0.4454,17,-3.0209,34,-1.4982,116,0.41972
ENSG00000182272,B4GALNT4,89,1.31668,17,-1.2951,27,-0.6398,81,1.14330,28,-0.8088,34,-0.2708,48,0.24431
ENSG00000185187,SIGIRR,89,1.51697,44,0.28513,79,1.29433,41,0.18787,20,-1.2437,12,-1.6541,22,-0.8201
ENSG00000174915,PTDSS2,89,2.13934,30,0.18932,14,-1.0410,38,0.57640,18,-0.8473,11,-1.3452,14,-0.9809
ENSG00000023191,RNH1,89,0.34172,194,1.71585,40,-0.9052,86,0.27734,58,-0.4762,34,-1.1553,45,-0.7244
ENSG00000174775,HRAS,89,-0.5927,53,-1.3867,145,0.17269,170,0.42641,152,0.39434,116,-0.1875,122,-0.1075
ENSG00000177030,DEAF1,89,-0.1015,23,-2.1124,179,1.05455,115,0.30303,100,0.12289,72,-0.4477,73,-0.4113
ENSG00000177156,TALDO1,89,-0.5385,303,1.50998,101,-0.3557,110,-0.2170,123,-0.0504,73,-0.8453,90,-0.5280
ENSG00000177225,GATD1,89,1.91450,20,-0.6185,40,0.45248,41,0.48799,14,-1.5270,22,-0.4665,32,0.12708
ENSG00000184524,CEND1,89,-1.2696,20,-3.4456,140,-0.5861,313,0.70625,279,0.85955,237,0.24842,121,-0.8142
ENSG00000177542,SLC25A22,89,0.47462,2,-4.7905,45,-0.6235,33,-1.1015,91,0.84826,89,0.46985,44,-0.6321
ENSG00000177600,RPLP2,89,-3.3609,1117,0.46543,1753,1.24769,1171,0.54507,801,-0.1094,489,-0.8439,569,-0.6117
ENSG00000177666,PNPLA2,89,2.37302,18,-0.4365,10,-1.3751,5,-2.4057,18,-0.6609,15,-0.7548,34,0.53696
ENSG00000177697,CD151,89,1.99465,15,-1.0284,51,0.94321,18,-0.7414,20,-0.7535,10,-1.5460,24,-0.2947
ENSG00000177700,POLR2L,89,-1.7785,172,-0.7980,354,0.34736,391,0.51166,384,0.79525,118,-1.3617,200,-0.5587
ENSG00000177830,CHID1,89,0.54104,28,-1.2615,44,-0.5966,109,0.87178,67,0.10986,69,0.12278,34,-0.9953
ENSG00000183020,AP2A2,89,-0.5874,41,-1.7466,63,-1.1143,82,-0.7215,176,0.81956,194,0.65322,127,-0.0350
ENSG00000078902,TOLLIP,89,-0.9780,29,-2.6233,87,-1.0256,123,-0.4877,268,1.40924,175,0.06346,102,-0.7839
ENSG00000174672,BRSK2,89,1.38099,11,-1.8777,33,-0.2617,25,-0.6833,44,0.28983,34,-0.2360,24,-0.7632
ENSG00000182208,MOB2,89,2.15191,13,-1.0437,22,-0.2681,17,-0.7339,22,-0.4336,22,-0.2840,15,-0.8753
ENSG00000184545,DUSP8,89,1.87452,5,-2.6663,46,0.66697,26,-0.2787,21,-0.7910,40,0.43011,15,-1.0443
ENSG00000244242,IFITM10,89,1.70718,5,-2.8568,19,-0.8444,27,-0.3526,31,-0.1926,42,0.36094,29,-0.2206
ENSG00000117984,CTSD,89,-1.4911,248,0.07745,154,-0.6722,325,0.52204,235,-0.0053,257,0.13544,345,0.62609
ENSG00000214026,MRPL23,89,0.04576,47,-0.9531,73,-0.2681,104,0.28507,104,0.46695,57,-0.6556,81,-0.1043
ENSG00000110651,CD81,89,-1.9969,461,0.53954,413,0.35640,592,0.96901,221,-0.8693,151,-1.2108,721,1.32305
ENSG00000184281,TSSC4,89,2.15389,11,-1.3828,31,0.25174,23,-0.2224,18,-0.8435,24,-0.1500,16,-0.7350
ENSG00000269821,KCNQ1OT1,89,1.69407,69,1.22003,18,-0.9748,3,-3.2909,7,-2.8291,123,2.35624,5,-2.6993
ENSG00000129757,CDKN1C,89,0.66975,425,4.47592,23,-1.4273,0,-6.6058,10,-3.0904,12,-2.3501,1,-5.1889
ENSG00000205531,NAP1L4,89,-0.5140,194,0.73777,111,-0.1788,76,-0.7557,98,-0.5347,164,0.45071,215,0.91648
ENSG00000110619,CARS,89,0.87543,31,-0.8212,22,-1.3293,42,-0.3477,58,0.23068,69,0.42977,42,-0.3582
ENSG00000005801,ZNF195,89,1.83760,30,-0.0548,24,-0.4083,25,-0.3452,20,-0.9720,33,0.08095,32,0.04152
ENSG00000177105,RHOG,89,1.75805,139,2.72943,30,-0.1153,36,0.18311,5,-3.3016,1,-4.5441,9,-1.8718
ENSG00000167323,STIM1,89,1.48522,8,-2.2795,20,-0.9286,14,-1.5144,41,0.23236,38,0.03847,40,0.09594
ENSG00000167325,RRM1,89,1.15113,42,-0.1184,16,-1.5434,48,0.10460,40,-0.2508,40,-0.1818,53,0.26089
ENSG00000244734,HBB,89,0.92093,9,-2.5601,382,4.68417,0,-8.5296,3,-4.5435,20,-1.4634,0,-9.2681
ENSG00000110148,CCKBR,89,1.98018,0,-10.296,6,-2.2619,19,-0.6118,36,0.52345,32,0.16237,1,-4.5314
ENSG00000166311,SMPD1,89,1.05297,52,0.13444,27,-0.8559,43,-0.1506,42,-0.2743,35,-0.4907,60,0.38228
ENSG00000166313,APBB1,89,-1.6823,274,0.03305,138,-1.0266,269,0.00732,347,0.68470,356,0.46144,167,-0.7415
ENSG00000110171,TRIM3,89,2.14535,11,-1.3545,8,-1.8147,14,-0.9662,31,0.37884,11,-1.3270,10,-1.5070
ENSG00000132254,ARFIP2,89,1.25366,16,-1.5184,9,-2.3219,35,-0.2962,50,0.43798,41,-0.0476,32,-0.4158
ENSG00000132286,TIMM10B,89,1.27512,24,-0.8602,37,-0.1765,71,0.87014,35,-0.3873,37,-0.2107,19,-1.1760
ENSG00000132275,RRP8,89,2.30130,26,0.09230,13,-0.9528,14,-0.9112,13,-1.3382,24,-0.0576,31,0.36311
ENSG00000166333,ILK,89,0.52438,59,-0.1450,66,0.04318,170,1.67057,39,-1.0583,43,-0.6284,63,-0.0431
ENSG00000166337,TAF10,89,-0.1559,95,-0.0535,133,0.48161,131,0.46187,113,0.35260,35,-1.5789,49,-1.0813
ENSG00000166340,TPP1,89,0.03113,98,0.18506,75,-0.2362,147,0.85786,42,-1.4824,56,-0.6966,242,1.77343
ENSG00000158042,MRPL17,89,0.74981,32,-0.8862,33,-0.8526,80,0.56782,69,0.49769,30,-0.9550,27,-1.1588
ENSG00000166394,CYB5R2,89,3.10538,75,2.64403,9,-1.0020,0,-7.2088,1,-4.6970,4,-2.2750,0,-7.7757
ENSG00000175390,EIF3F,89,-0.4761,132,0.13641,195,0.78361,126,0.06315,118,-0.0661,100,-0.3065,98,-0.3314
ENSG00000166402,TUB,89,0.93176,12,-2.2004,40,-0.3746,59,0.23690,56,0.23242,47,-0.1176,38,-0.4611
ENSG00000166405,RIC3,89,1.57725,17,-1.0868,4,-3.0812,48,0.46624,31,-0.3273,41,0.23140,33,-0.1177
ENSG00000166441,RPL27A,89,-2.7525,755,0.50794,1376,1.57372,728,0.44595,449,-0.4712,423,-0.4264,366,-0.6474
ENSG00000166444,ST5,89,2.09352,13,-1.1764,28,0.06000,35,0.39672,12,-1.6336,18,-0.6519,43,0.74690
ENSG00000166452,AKIP1,89,1.99724,14,-1.0841,27,-0.1270,52,0.96164,21,-0.7060,20,-0.5825,3,-3.0233
ENSG00000175348,TMEM9B,89,0.62895,78,0.39304,40,-0.6679,120,1.14133,49,-0.4970,50,-0.3055,37,-0.7864
ENSG00000175352,NRIP3,89,0.76888,1,-5.1553,28,-1.0509,98,0.93622,42,-0.6461,130,1.43889,45,-0.3294
ENSG00000184014,DENND5A,89,0.40059,200,1.84940,84,0.29679,52,-0.4661,38,-1.2696,54,-0.4091,68,-0.0354
ENSG00000166471,TMEM41B,89,1.29263,67,0.79290,18,-1.2559,19,-1.1677,29,-0.7780,47,0.20395,58,0.54662
ENSG00000205339,IPO7,89,-0.1510,107,0.13429,60,-0.7584,70,-0.5226,104,0.13402,165,0.85287,76,-0.4076
ENSG00000166478,ZNF143,89,2.87192,13,-0.5743,12,-0.6804,3,-2.5654,11,-1.1132,20,0.01538,12,-0.7436
ENSG00000133789,SWAP70,89,1.19973,57,0.43541,71,0.80139,16,-1.5446,21,-1.4862,47,0.12690,73,0.84837
ENSG00000133812,SBF2,89,1.92353,39,0.43180,25,-0.2979,33,0.17293,10,-2.1153,33,0.15306,41,0.49785
ENSG00000133805,AMPD3,89,3.15705,47,1.66756,2,-2.8598,7,-1.3761,6,-1.9678,3,-2.4812,3,-2.4371
ENSG00000255823,MTRNR2L8,89,-3.0741,386,-0.9065,2480,2.33615,603,-0.2125,526,-0.6008,623,-0.1621,610,-0.1958
ENSG00000110315,RNF141,89,-0.3323,266,1.51021,116,0.07667,97,-0.1997,88,-0.4944,88,-0.3617,93,-0.2657
ENSG00000072952,MRVI1,89,0.76242,76,0.49214,105,1.04738,35,-0.7318,15,-2.4324,33,-0.8129,162,1.85974
ENSG00000198730,CTR9,89,0.32801,72,-0.0277,44,-0.7977,48,-0.6476,60,-0.4443,121,0.83756,116,0.76160
ENSG00000110321,EIF4G2,89,-1.7748,315,0.15735,274,-0.0621,349,0.32835,335,0.40723,236,-0.2992,250,-0.2104
ENSG00000236287,ZBED5,89,1.13773,47,0.06774,33,-0.5044,36,-0.3507,35,-0.5388,61,0.48014,44,-0.0369
ENSG00000110328,GALNT18,89,1.61857,3,-3.3819,13,-1.4383,49,0.56011,39,0.25946,6,-2.5783,32,-0.1190
ENSG00000170242,USP47,89,-0.1279,239,1.55613,51,-1.0047,45,-1.1705,64,-0.8812,181,1.03980,107,0.15687
ENSG00000050165,DKK3,89,-3.1470,154,-2.3557,371,-1.0425,833,0.22517,984,0.83199,898,0.34793,969,0.47327
ENSG00000133816,MICAL2,89,0.37044,2,-4.9322,14,-2.3974,46,-0.6775,106,1.15911,109,0.70020,24,-1.6566
ENSG00000197702,PARVA,89,1.18704,7,-2.7894,62,0.56853,33,-0.4375,36,-0.4360,42,-0.0782,62,0.54689
ENSG00000187079,TEAD1,89,1.32799,48,0.26842,50,0.34517,35,-0.2359,8,-2.8748,35,-0.2557,117,1.84653
ENSG00000133794,ARNTL,89,1.93211,8,-1.8875,21,-0.5031,26,-0.1805,24,-0.4604,24,-0.3020,30,0.03262
ENSG00000148925,BTBD10,89,-0.0362,18,-2.4471,30,-1.6760,42,-1.2139,137,1.14896,116,0.38267,73,-0.3551
ENSG00000197601,FAR1,89,0.67343,178,1.94586,24,-1.3498,26,-1.2593,46,-0.5688,63,0.08780,28,-1.1433
ENSG00000262655,SPON1,89,0.26559,24,-1.7582,44,-0.8283,122,0.77889,4,-4.6889,10,-3.0184,451,3.71073
ENSG00000129083,COPB1,89,0.50647,82,0.36549,25,-1.4825,68,0.05582,59,-0.2466,69,0.09588,86,0.43736
ENSG00000129084,PSMA1,89,-0.6025,61,-1.1720,77,-0.8262,170,0.41886,181,0.87868,105,-0.3508,86,-0.6610
ENSG00000110693,SOX6,89,1.38819,28,-0.5302,23,-0.8270,105,1.69288,9,-2.7266,39,-0.0003,75,1.06429
ENSG00000110696,C11orf58,89,-1.6713,390,0.62696,228,-0.2470,245,-0.1331,270,0.03423,336,0.38027,293,0.15623
ENSG00000110700,RPS13,89,-2.8470,886,0.66698,1235,1.25104,936,0.76154,567,-0.0970,181,-1.8088,310,-1.0047
ENSG00000011405,PIK3C2A,89,-0.1331,101,0.05497,118,0.30854,131,0.48310,33,-2.0538,107,0.15813,293,1.95081
ENSG00000070081,NUCB2,89,0.07105,87,0.02692,112,0.43741,60,-0.5556,73,-0.3594,132,0.70724,83,-0.0451
ENSG00000006071,ABCC8,89,2.60844,4,-2.5040,5,-2.2261,13,-0.7744,17,-0.5537,26,0.28908,13,-0.7787
ENSG00000006611,USH1C,89,3.41313,69,2.71058,5,-1.6550,0,-7.0595,0,-9.1399,0,-8.9030,0,-7.6260
ENSG00000129159,KCNC1,89,1.54389,0,-7.3711,6,-2.6936,43,0.25771,39,0.18159,60,0.83547,8,-2.1477
ENSG00000129158,SERGEF,89,0.37522,14,-2.4141,94,0.45081,88,0.35128,75,0.12763,67,-0.0957,58,-0.3142
ENSG00000110756,HPS5,89,2.76363,36,0.94799,15,-0.4434,5,-2.0956,7,-1.9725,22,0.14454,7,-1.4935
ENSG00000110768,GTF2H1,89,1.14207,30,-0.6534,24,-0.9842,27,-0.7697,49,0.22017,43,-0.0919,41,-0.1469
ENSG00000134333,LDHA,89,-2.0912,87,-2.1329,164,-1.1898,278,-0.3757,599,1.66264,260,-0.4812,255,-0.5114
ENSG00000074319,TSG101,89,0.53064,63,-0.0339,48,-0.4697,37,-0.8479,66,0.06384,76,0.26134,67,0.05034
ENSG00000151116,UEVLD,89,2.30889,43,0.91946,14,-0.8424,6,-1.9791,11,-1.6016,25,-0.0113,26,0.09535
ENSG00000179119,SPTY2D1,89,1.71983,33,-0.0196,14,-1.2624,16,-1.1398,20,-1.0333,57,0.88568,41,0.36260
ENSG00000110786,PTPN5,89,1.09191,0,-6.5540,11,-2.1354,30,-0.6602,68,1.06406,49,0.07940,13,-1.8625
ENSG00000166833,NAV2,89,2.20073,36,0.49942,13,-1.0711,22,-0.2307,5,-2.8048,19,-0.4687,60,1.41045
ENSG00000109854,HTATIP2,89,1.96162,58,1.14089,20,-0.5750,1,-5.0193,24,-0.4445,14,-1.0993,14,-1.0715
ENSG00000165973,NELL1,89,1.30829,0,-10.046,2,-3.9530,12,-1.8493,66,1.39370,33,-0.3347,12,-1.8692
ENSG00000171714,ANO5,89,1.25113,9,-2.2822,34,-0.3264,46,0.13128,37,-0.2847,52,0.31564,44,0.05420
ENSG00000198168,SVIP,988,3.00647,329,0.74986,104,-1.0847,69,-1.6905,105,-1.4100,123,-0.8265,59,-1.9320
ENSG00000187398,LUZP2,89,1.12102,19,-1.3483,40,-0.1968,20,-1.2356,29,-0.9599,103,1.37129,70,0.68566
ENSG00000134343,ANO3,89,1.31147,0,-6.3624,16,-1.4595,11,-1.9447,59,1.00909,51,0.35295,7,-2.5704
ENSG00000176971,FIBIN,89,1.92132,17,-0.8735,12,-1.3689,55,1.01316,2,-4.2488,3,-3.3249,114,2.44743
ENSG00000129151,BBOX1,89,1.55756,19,-1.0125,53,0.63524,28,-0.3627,3,-3.8923,6,-2.6823,151,2.67252
ENSG00000109881,CCDC34,89,0.27302,10,-3.0244,25,-1.7027,30,-1.4332,116,1.24692,79,0.07373,59,-0.3892
ENSG00000205213,LGR4,89,2.09572,20,-0.4823,7,-2.0595,34,0.36297,6,-2.6438,4,-2.7360,95,2.21646
ENSG00000148943,LIN7C,89,1.05817,38,-0.3517,61,0.42007,39,-0.3149,35,-0.6331,53,0.16871,52,0.13776
ENSG00000176697,BDNF,89,2.11599,0,-10.203,1,-4.0550,5,-2.4058,42,1.28650,7,-2.0874,0,-5.2334
ENSG00000169519,METTL15,89,2.42551,16,-0.6144,16,-0.5513,23,-0.0295,16,-0.8071,20,-0.2804,7,-1.8355
ENSG00000152219,ARL14EP,89,0.88945,40,-0.4201,37,-0.5381,29,-0.9294,49,-0.1284,55,0.09378,74,0.56997
ENSG00000066382,MPPED2,89,1.83881,4,-3.0234,32,0.04985,36,0.23145,22,-0.7174,32,0.04269,29,-0.1266
ENSG00000170946,DNAJC24,89,1.91146,38,0.39623,24,-0.3179,14,-1.1387,21,-0.7650,30,0.02414,19,-0.6886
ENSG00000148950,IMMP1L,89,0.79793,30,-0.9531,57,0.05220,106,1.10248,55,0.00151,15,-1.9661,33,-0.7999
ENSG00000109911,ELP4,89,1.69855,41,0.31592,42,0.35660,28,-0.2837,12,-1.8858,25,-0.4713,60,0.96494
ENSG00000007372,PAX6,89,1.15096,45,-0.0076,76,0.86733,52,0.24264,12,-2.4631,14,-1.7164,125,1.78783
ENSG00000049449,RCN1,89,0.80190,32,-0.8510,62,0.18385,82,0.66346,49,-0.2507,25,-1.2271,62,0.20551
ENSG00000149100,EIF3M,89,-0.2356,81,-0.3841,86,-0.2912,117,0.19814,113,0.22238,89,-0.2410,120,0.23416
ENSG00000060749,QSER1,89,1.27802,70,0.85247,43,0.04956,22,-0.9956,21,-1.3536,59,0.55032,49,0.26642
ENSG00000280798,LINC00294,89,1.28111,19,-1.1668,37,-0.1804,36,-0.2144,39,-0.1725,66,0.74650,14,-1.6256
ENSG00000176102,CSTF3,89,0.80590,42,-0.4260,44,-0.3359,30,-0.9429,57,0.07865,50,-0.1582,67,0.31875
ENSG00000110422,HIPK3,89,1.61745,34,-0.0168,42,0.31168,7,-2.3551,27,-0.5364,41,0.27714,25,-0.5445
ENSG00000110427,KIAA1549L,89,-0.5747,1,-6.4673,48,-1.5112,73,-0.8794,204,1.36411,184,0.58085,78,-0.7865
ENSG00000085063,CD59,89,-1.3035,81,-1.4438,282,0.49358,326,0.73727,239,0.34459,138,-0.6452,211,0.02159
ENSG00000110429,FBXO3,89,0.44994,31,-1.1776,38,-0.8813,41,-0.7864,87,0.66907,67,-0.0061,61,-0.1712
