id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
2900,2900,23.291,0.007,8.854,0.000,1126.000,3676.148,3086.872,DAPI,other
2901,2901,34.802,0.039,4.599,0.102,1083.000,3675.337,3305.017,GFAP,astrocyte
2902,2902,35.443,0.000,8.120,0.000,1010.000,3676.383,6098.846,GFAP,astrocyte
2903,2903,35.879,0.009,8.599,1.248,1142.000,3677.367,7555.813,GFAP,astrocyte
2904,2904,36.377,0.035,4.948,1.511,748.000,3673.059,3638.650,GFAP,astrocyte
2905,2905,41.105,0.018,9.769,0.038,741.000,3676.506,4597.615,OLIG2,oligo
2906,2906,33.804,0.285,0.013,5.491,1037.000,3684.149,5413.039,GFAP,astrocyte
2907,2907,29.942,0.000,4.753,3.626,721.000,3673.430,7586.670,DAPI,other
2908,2908,15.427,0.000,11.931,10.220,492.000,3672.642,1287.451,TMEM119,microglia
2909,2909,35.117,0.088,10.817,0.021,727.000,3676.347,3595.483,OLIG2,oligo
2910,2910,45.487,0.087,4.491,0.000,932.000,3679.202,9685.135,GFAP,astrocyte
2911,2911,45.499,0.002,4.443,0.198,988.000,3677.418,10340.543,GFAP,astrocyte
2912,2912,35.721,0.042,6.126,0.040,1508.000,3684.437,11376.345,GFAP,astrocyte
2913,2913,32.644,0.000,19.526,0.000,492.000,3676.679,3576.756,OLIG2,oligo
2914,2914,33.091,0.000,3.570,0.762,858.000,3677.375,7335.410,GFAP,astrocyte
2915,2915,27.180,0.000,2.017,0.170,1025.000,3677.887,7749.030,DAPI,other
2916,2916,42.217,0.000,0.000,0.041,892.000,3678.743,11033.638,GFAP,astrocyte
2917,2917,36.315,0.000,2.362,0.039,1022.000,3681.647,11666.635,GFAP,astrocyte
2918,2918,30.336,0.032,3.418,0.101,831.000,3680.550,3140.679,DAPI,other
2919,2919,21.553,0.023,7.409,0.000,1194.000,3680.936,6547.230,DAPI,other
2920,2920,36.126,0.000,7.686,0.043,841.000,3678.647,12100.954,GFAP,astrocyte
2921,2921,23.478,0.060,2.671,2.658,1374.000,3683.849,2175.106,DAPI,other
2922,2922,24.126,0.000,3.804,0.506,974.000,3680.413,2237.166,DAPI,other
2923,2923,31.948,0.001,28.231,0.732,940.000,3680.152,4257.527,OLIG2,oligo
2924,2924,34.202,0.000,0.037,0.000,776.000,3676.960,5846.543,GFAP,astrocyte
2925,2925,29.767,0.068,0.000,1.835,1037.000,3680.571,8428.388,DAPI,other
2926,2926,36.942,0.000,9.476,0.057,720.000,3680.972,8805.576,OLIG2,oligo
2927,2927,35.905,0.008,2.834,0.296,1143.000,3684.613,4829.534,GFAP,astrocyte
2928,2928,51.403,0.044,2.480,0.565,708.000,3679.397,5562.903,GFAP,astrocyte
2929,2929,33.939,0.000,10.643,4.164,1002.000,3683.570,1785.137,OLIG2,oligo
2930,2930,40.495,0.040,2.811,0.020,1108.000,3683.817,4957.578,GFAP,astrocyte
2931,2931,40.063,0.063,3.861,0.002,1330.000,3689.533,5690.559,GFAP,astrocyte
2932,2932,28.133,0.013,1.690,0.000,948.000,3680.752,9091.719,DAPI,other
2933,2933,32.679,0.000,11.583,0.000,707.000,3682.168,9708.065,OLIG2,oligo
2934,2934,32.418,38.808,1.080,0.218,689.000,3681.821,11620.919,NeuN,neuron
2935,2935,23.699,0.000,0.000,5.826,1056.000,3684.794,2139.960,DAPI,other
2936,2936,21.848,0.190,1.025,0.521,884.000,3682.502,2706.624,DAPI,other
2937,2937,42.097,0.059,4.482,3.477,731.000,3685.250,3618.539,GFAP,astrocyte
2938,2938,47.999,0.030,0.966,0.335,905.000,3683.267,10188.067,GFAP,astrocyte
2939,2939,35.469,0.000,1.689,0.000,990.000,3683.780,12319.071,GFAP,astrocyte
2940,2940,47.623,0.029,4.220,0.342,1075.000,3685.186,12451.366,GFAP,astrocyte
2941,2941,17.634,0.139,0.835,2.226,1463.000,3688.863,1568.209,DAPI,other
2942,2942,31.180,0.148,0.000,9.267,1128.000,3688.163,3915.811,TMEM119,microglia
2943,2943,43.787,0.147,10.145,0.477,924.000,3686.449,3556.469,OLIG2,oligo
2944,2944,43.877,0.000,0.935,0.000,697.000,3683.812,5588.581,GFAP,astrocyte
2945,2945,26.328,0.047,0.014,0.620,574.000,3682.859,7396.507,DAPI,other
2946,2946,29.913,0.000,1.211,0.000,996.000,3685.779,12680.383,DAPI,other
2947,2947,46.889,0.065,4.090,0.040,619.000,3683.006,5251.160,GFAP,astrocyte
2948,2948,52.720,0.145,10.847,0.806,1774.000,3703.592,5343.622,OLIG2,oligo
2949,2949,25.418,0.000,1.011,0.000,662.000,3686.431,6923.137,DAPI,other
2950,2950,13.312,0.031,9.493,0.000,914.000,3687.256,823.166,DAPI,other
2951,2951,22.417,0.000,2.505,0.113,1164.000,3688.194,1832.075,DAPI,other
2952,2952,28.473,0.000,0.559,0.145,928.000,3689.930,3743.474,DAPI,other
2953,2953,34.348,0.129,0.000,0.565,672.000,3684.188,5087.122,GFAP,astrocyte
2954,2954,37.458,0.013,1.612,0.000,605.000,3689.531,5367.038,GFAP,astrocyte
2955,2955,28.574,0.000,1.740,0.000,1344.000,3694.365,10410.777,DAPI,other
2956,2956,43.257,0.066,2.620,0.352,1098.000,3688.923,10945.882,GFAP,astrocyte
2957,2957,35.145,0.006,3.103,0.000,1184.000,3689.030,11467.628,GFAP,astrocyte
2958,2958,24.350,0.000,0.233,0.000,814.000,3687.213,2267.741,DAPI,other
2959,2959,30.331,0.000,9.108,0.000,750.000,3688.805,4632.915,DAPI,other
2960,2960,32.520,0.000,1.649,0.034,1114.000,3689.110,7836.296,GFAP,astrocyte
2961,2961,35.799,0.000,7.349,0.141,1256.000,3691.842,9132.977,GFAP,astrocyte
2962,2962,36.549,0.000,0.000,0.000,499.000,3683.106,11147.723,GFAP,astrocyte
2963,2963,34.670,0.000,1.865,0.000,488.000,3684.443,11971.348,GFAP,astrocyte
2964,2964,30.530,0.000,4.613,0.000,1203.000,3689.847,12225.139,DAPI,other
2965,2965,8.572,0.030,0.575,0.456,1051.000,3689.759,490.411,DAPI,other
2966,2966,40.343,0.043,4.489,0.000,789.000,3690.535,5165.361,GFAP,astrocyte
2967,2967,38.174,0.000,11.898,0.057,725.000,3689.454,8777.185,OLIG2,oligo
2968,2968,36.360,0.000,5.263,0.012,653.000,3687.882,11950.228,GFAP,astrocyte
2969,2969,6.831,0.000,0.000,15.132,1166.000,3691.124,296.970,TMEM119,microglia
2970,2970,15.361,0.000,13.588,0.174,1749.000,3700.209,1119.760,OLIG2,oligo
2971,2971,32.622,0.000,9.024,0.830,870.000,3689.507,6157.816,GFAP,astrocyte
2972,2972,19.991,1.831,0.000,0.261,904.000,3690.142,7040.350,DAPI,other
2973,2973,30.204,0.000,11.144,0.000,651.000,3690.224,8192.968,OLIG2,oligo
2974,2974,29.039,0.000,3.779,0.481,1176.000,3694.355,8659.670,DAPI,other
2975,2975,20.511,0.006,0.680,0.102,785.000,3691.776,1245.297,DAPI,other
2976,2976,38.449,0.068,6.658,0.035,798.000,3691.103,2578.135,GFAP,astrocyte
2977,2977,52.670,0.101,7.455,0.969,622.000,3691.949,5233.814,GFAP,astrocyte
2978,2978,27.945,0.151,3.772,0.104,1499.000,3696.290,1671.823,DAPI,other
2979,2979,30.020,0.000,18.165,2.949,564.000,3686.895,2394.303,OLIG2,oligo
2980,2980,25.463,0.000,3.214,0.000,901.000,3691.907,6693.959,DAPI,other
2981,2981,40.369,0.375,0.000,0.158,961.000,3693.502,8104.145,GFAP,astrocyte
2982,2982,32.981,0.003,5.455,11.479,578.000,3692.265,1733.479,TMEM119,microglia
2983,2983,56.792,0.077,3.652,0.000,739.000,3691.467,6126.886,GFAP,astrocyte
2984,2984,54.846,0.587,0.000,0.228,921.000,3693.413,8726.603,GFAP,astrocyte
2985,2985,38.637,0.082,8.152,1.671,870.000,3694.221,5137.621,GFAP,astrocyte
2986,2986,31.243,0.082,0.583,1.178,679.000,3693.730,1759.978,DAPI,other
2987,2987,30.720,0.000,1.618,0.608,576.000,3692.222,4525.778,DAPI,other
2988,2988,30.803,1.149,0.000,6.770,1424.000,3698.152,6470.330,DAPI,other
2989,2989,45.589,0.026,0.000,0.000,1105.000,3694.761,10699.223,GFAP,astrocyte
2990,2990,42.242,0.002,4.888,1.339,828.000,3695.112,10994.999,GFAP,astrocyte
2991,2991,33.910,0.086,9.905,0.004,1373.000,3698.492,3240.126,OLIG2,oligo
2992,2992,40.879,0.119,0.305,17.097,528.000,3691.000,5273.405,TMEM119,microglia
2993,2993,40.561,0.073,0.000,0.355,1436.000,3700.013,6843.010,GFAP,astrocyte
2994,2994,33.672,0.000,3.286,0.000,945.000,3695.976,10051.462,GFAP,astrocyte
2995,2995,32.416,0.000,0.448,0.555,560.000,3693.800,10139.425,GFAP,astrocyte
2996,2996,8.342,0.000,1.561,16.197,1874.000,3704.808,452.113,TMEM119,microglia
2997,2997,19.317,0.101,0.000,31.404,992.000,3697.640,2653.929,TMEM119,microglia
2998,2998,28.482,1.435,2.886,0.000,554.000,3695.209,3112.171,DAPI,other
2999,2999,43.958,0.006,16.309,5.281,1081.000,3699.026,10580.033,OLIG2,oligo
3000,3000,8.334,0.000,13.654,0.000,999.000,3702.586,560.377,OLIG2,oligo
3001,3001,66.593,0.223,0.000,1.817,920.000,3698.770,5206.974,GFAP,astrocyte
3002,3002,25.420,0.066,1.360,0.000,652.000,3696.537,7531.646,DAPI,other
3003,3003,39.725,0.000,11.909,0.926,691.000,3695.350,8077.709,OLIG2,oligo
3004,3004,27.699,0.000,10.768,0.000,508.000,3696.719,8176.297,OLIG2,oligo
3005,3005,41.022,0.004,5.154,0.014,810.000,3696.665,11073.125,GFAP,astrocyte
3006,3006,41.500,0.000,0.000,0.000,718.000,3696.026,11253.191,GFAP,astrocyte
3007,3007,44.766,0.000,0.197,0.000,1159.000,3701.201,12854.473,GFAP,astrocyte
3008,3008,31.623,0.053,0.012,1.251,1865.000,3709.006,14136.543,DAPI,other
3009,3009,13.622,0.514,18.972,0.001,683.000,3699.231,1149.769,OLIG2,oligo
3010,3010,25.226,0.000,7.313,0.007,806.000,3701.055,2555.494,DAPI,other
3011,3011,31.938,0.806,9.831,2.506,854.000,3703.859,5100.273,OLIG2,oligo
3012,3012,21.042,0.089,0.028,0.174,576.000,3697.885,1221.880,DAPI,other
3013,3013,44.808,0.000,0.000,0.000,829.000,3703.150,4900.651,GFAP,astrocyte
3014,3014,41.303,0.034,4.691,1.556,1071.000,3703.194,5063.571,GFAP,astrocyte
3015,3015,30.062,0.032,2.333,0.000,1101.000,3701.653,9933.039,DAPI,other
3016,3016,29.725,0.000,3.373,0.000,1052.000,3700.486,10827.683,DAPI,other
3017,3017,34.994,0.081,1.733,0.014,1245.000,3703.239,14376.310,GFAP,astrocyte
3018,3018,60.135,0.000,0.000,0.000,787.000,3700.718,4876.365,GFAP,astrocyte
3019,3019,25.180,0.000,1.286,0.223,690.000,3701.390,2682.113,DAPI,other
3020,3020,33.265,0.000,4.708,3.654,780.000,3704.637,3087.856,GFAP,astrocyte
3021,3021,28.969,1.518,0.000,15.461,1311.000,3710.047,3329.105,TMEM119,microglia
3022,3022,34.462,0.006,8.484,0.248,1119.000,3706.271,4602.235,GFAP,astrocyte
3023,3023,38.521,0.000,9.725,0.000,382.000,3695.798,9199.707,OLIG2,oligo
3024,3024,35.546,0.000,2.438,0.000,1012.000,3703.662,9641.495,GFAP,astrocyte
3025,3025,43.071,0.000,0.630,0.000,492.000,3701.384,10605.492,GFAP,astrocyte
3026,3026,39.694,0.118,1.617,0.907,977.000,3707.435,11020.048,GFAP,astrocyte
3027,3027,40.478,0.392,1.414,0.000,957.000,3703.023,11636.181,GFAP,astrocyte
3028,3028,31.221,0.000,2.985,0.000,914.000,3701.834,12001.194,DAPI,other
3029,3029,34.217,0.000,0.000,0.000,469.000,3697.435,12175.985,GFAP,astrocyte
3030,3030,30.220,0.000,0.385,0.000,878.000,3702.715,2889.573,DAPI,other
3031,3031,40.431,0.000,1.132,0.335,1139.000,3710.867,9672.606,GFAP,astrocyte
3032,3032,7.648,0.087,0.034,0.573,958.000,3703.885,394.929,DAPI,other
3033,3033,49.721,0.016,8.981,0.233,674.000,3704.172,4087.789,GFAP,astrocyte
3034,3034,60.824,0.037,0.403,1.314,752.000,3704.725,4064.543,GFAP,astrocyte
3035,3035,37.393,0.075,12.014,11.056,882.000,3709.587,5282.552,TMEM119,microglia
3036,3036,28.439,0.023,3.327,0.000,857.000,3706.611,7509.949,DAPI,other
3037,3037,31.865,0.000,25.017,0.011,639.000,3705.521,9164.552,OLIG2,oligo
3038,3038,33.292,0.086,19.290,0.142,514.000,3705.249,9183.070,OLIG2,oligo
3039,3039,29.917,0.000,1.871,0.000,1130.000,3707.684,9518.368,DAPI,other
3040,3040,5.967,0.000,0.033,1.227,1168.000,3708.453,114.747,DAPI,other
3041,3041,38.197,0.093,8.938,0.000,1405.000,3709.092,8150.035,GFAP,astrocyte
3042,3042,44.664,0.078,0.000,0.256,438.000,3702.582,11333.621,GFAP,astrocyte
3043,3043,49.729,0.000,4.825,0.000,910.000,3705.970,12537.471,GFAP,astrocyte
3044,3044,20.029,0.000,5.032,1.326,1301.000,3709.656,1484.588,DAPI,other
3045,3045,35.072,0.000,0.000,0.210,916.000,3708.884,2389.549,GFAP,astrocyte
3046,3046,50.242,0.085,11.346,0.003,1580.000,3715.010,4751.891,OLIG2,oligo
3047,3047,38.009,0.583,0.000,3.686,1055.000,3707.687,8438.019,GFAP,astrocyte
3048,3048,35.008,0.000,2.373,0.000,1181.000,3709.207,9406.290,GFAP,astrocyte
3049,3049,26.066,0.025,10.442,0.161,715.000,3712.754,1748.080,OLIG2,oligo
3050,3050,35.699,0.297,5.049,0.095,1486.000,3711.004,5021.557,GFAP,astrocyte
3051,3051,33.534,0.285,0.000,0.866,1116.000,3712.055,6310.065,GFAP,astrocyte
3052,3052,22.428,0.719,0.000,3.610,549.000,3704.574,6994.217,DAPI,other
3053,3053,30.647,0.025,0.134,0.344,726.000,3710.639,8636.366,DAPI,other
3054,3054,42.849,0.034,1.639,0.171,624.000,3708.008,11165.471,GFAP,astrocyte
3055,3055,58.773,0.151,1.166,0.089,847.000,3707.117,4345.689,GFAP,astrocyte
3056,3056,29.744,0.007,4.239,0.058,1207.000,3713.046,4493.312,DAPI,other
3057,3057,35.404,0.006,8.518,0.000,701.000,3715.368,6146.421,GFAP,astrocyte
3058,3058,38.620,0.034,4.962,0.071,1367.000,3714.527,11111.020,GFAP,astrocyte
3059,3059,42.906,0.038,7.301,0.055,678.000,3709.261,11144.606,GFAP,astrocyte
3060,3060,47.367,0.113,11.314,0.032,1114.000,3710.722,11588.319,OLIG2,oligo
3061,3061,38.987,0.119,2.712,0.048,683.000,3710.542,11945.341,GFAP,astrocyte
3062,3062,52.753,0.000,4.903,0.258,815.000,3711.594,12047.643,GFAP,astrocyte
3063,3063,19.530,0.085,9.703,0.859,1165.000,3713.762,1284.252,DAPI,other
3064,3064,34.242,0.161,12.079,0.021,925.000,3715.258,7468.502,OLIG2,oligo
3065,3065,33.199,0.000,15.316,0.000,850.000,3716.558,9207.402,OLIG2,oligo
3066,3066,31.384,0.014,0.419,0.000,645.000,3710.505,10802.157,DAPI,other
3067,3067,37.405,0.000,0.006,0.035,998.000,3713.973,10875.312,GFAP,astrocyte
3068,3068,40.667,0.370,3.410,0.126,912.000,3715.407,12674.112,GFAP,astrocyte
3069,3069,46.141,0.031,0.186,0.036,1137.000,3712.908,12797.274,GFAP,astrocyte
3070,3070,13.989,0.000,1.363,0.105,725.000,3711.643,858.305,DAPI,other
3071,3071,12.185,0.050,2.758,12.860,893.000,3712.782,888.103,TMEM119,microglia
3072,3072,29.092,0.000,0.200,1.854,916.000,3715.152,2128.559,DAPI,other
3073,3073,36.621,0.000,3.095,0.000,1164.000,3717.875,4372.705,GFAP,astrocyte
3074,3074,31.502,0.000,6.522,0.000,645.000,3710.234,4975.256,DAPI,other
3075,3075,26.519,0.002,9.015,0.076,887.000,3712.320,6940.143,DAPI,other
3076,3076,29.094,0.081,0.000,8.878,988.000,3716.089,6973.321,DAPI,other
3077,3077,33.021,0.000,1.822,0.000,958.000,3719.971,8069.793,GFAP,astrocyte
3078,3078,29.163,0.020,8.454,0.197,608.000,3712.475,12024.814,DAPI,other
3079,3079,28.770,0.081,2.635,0.460,890.000,3713.581,3568.460,DAPI,other
3080,3080,37.323,0.073,7.030,0.157,977.000,3714.946,3709.574,GFAP,astrocyte
3081,3081,57.619,0.134,2.442,0.405,908.000,3711.639,7276.059,GFAP,astrocyte
3082,3082,33.031,0.000,6.971,0.383,543.000,3717.455,7489.385,GFAP,astrocyte
3083,3083,24.048,0.000,1.566,0.290,521.000,3712.081,8616.470,DAPI,other
3084,3084,38.012,0.016,5.578,0.000,1082.000,3716.113,11917.053,GFAP,astrocyte
3085,3085,51.052,0.117,11.139,0.061,994.000,3721.653,5233.783,OLIG2,oligo
3086,3086,49.197,0.192,10.082,0.333,950.000,3717.472,5646.332,OLIG2,oligo
3087,3087,51.974,0.288,0.391,1.283,608.000,3712.605,5815.812,GFAP,astrocyte
3088,3088,36.167,0.050,0.000,0.000,581.000,3712.368,11776.117,GFAP,astrocyte
3089,3089,62.050,0.000,0.000,0.606,398.000,3710.905,12354.849,GFAP,astrocyte
3090,3090,6.430,0.000,0.000,1.260,1122.000,3719.458,265.394,DAPI,other
3091,3091,24.590,1.174,6.012,21.554,1167.000,3719.129,1565.526,TMEM119,microglia
3092,3092,34.278,0.000,4.804,0.000,690.000,3718.451,5622.899,GFAP,astrocyte
3093,3093,35.946,0.000,4.128,0.046,907.000,3717.760,11218.254,GFAP,astrocyte
3094,3094,37.836,0.043,9.709,0.114,1110.000,3721.049,5382.257,OLIG2,oligo
3095,3095,28.541,0.000,1.054,0.026,1734.000,3726.893,7607.155,DAPI,other
3096,3096,38.003,0.033,6.452,0.521,639.000,3720.376,5258.344,GFAP,astrocyte
3097,3097,40.168,0.012,2.865,0.083,1454.000,3726.763,11072.049,GFAP,astrocyte
3098,3098,8.109,0.002,4.492,1.025,1632.000,3728.357,408.990,DAPI,other
3099,3099,22.021,0.159,2.471,0.512,1181.000,3721.999,1079.088,DAPI,other
3100,3100,26.426,0.137,0.668,0.067,1026.000,3721.952,2221.389,DAPI,other
3101,3101,37.470,0.000,0.000,11.817,334.000,3713.234,4556.386,TMEM119,microglia
3102,3102,35.624,0.047,9.697,0.133,601.000,3718.705,6286.048,OLIG2,oligo
3103,3103,43.575,0.013,2.163,0.027,1089.000,3721.849,11732.138,GFAP,astrocyte
3104,3104,41.680,0.402,0.037,0.000,438.000,3717.993,5123.514,GFAP,astrocyte
3105,3105,36.473,0.020,11.735,0.046,1508.000,3722.239,8484.443,OLIG2,oligo
3106,3106,50.367,0.031,2.813,0.036,873.000,3721.562,11555.670,GFAP,astrocyte
3107,3107,33.928,0.000,3.751,1.817,1290.000,3731.367,4516.533,GFAP,astrocyte
3108,3108,25.236,0.000,10.173,0.000,889.000,3723.523,7762.037,DAPI,other
3109,3109,42.069,0.000,5.985,0.000,999.000,3723.216,9837.957,GFAP,astrocyte
3110,3110,104.110,0.100,0.000,0.133,420.000,3716.679,12506.807,GFAP,astrocyte
3111,3111,10.539,0.000,1.623,12.128,901.000,3722.312,826.488,TMEM119,microglia
3112,3112,20.059,0.056,6.762,0.000,1350.000,3728.114,1251.096,DAPI,other
3113,3113,16.389,0.068,0.115,0.141,1521.000,3726.517,1348.604,DAPI,other
3114,3114,38.162,0.000,6.310,0.221,1027.000,3723.080,3758.512,GFAP,astrocyte
3115,3115,54.022,0.000,1.591,0.000,920.000,3724.632,4041.507,GFAP,astrocyte
3116,3116,36.118,0.053,4.278,2.302,414.000,3722.150,4583.732,GFAP,astrocyte
3117,3117,43.345,0.045,4.708,1.555,1151.000,3728.788,6125.330,GFAP,astrocyte
3118,3118,30.257,0.108,0.156,0.000,630.000,3720.192,6224.913,DAPI,other
3119,3119,32.705,0.000,6.887,0.000,943.000,3723.662,7649.854,GFAP,astrocyte
3120,3120,23.022,0.000,7.901,2.502,1318.000,3723.851,7720.571,DAPI,other
3121,3121,34.984,0.000,0.273,0.000,571.000,3719.335,8999.711,GFAP,astrocyte
3122,3122,40.744,0.026,0.961,0.000,1230.000,3724.266,10662.576,GFAP,astrocyte
3123,3123,35.031,0.129,1.372,0.000,1004.000,3723.326,11362.396,GFAP,astrocyte
3124,3124,22.819,0.106,3.550,0.474,1466.000,3729.851,1871.376,DAPI,other
3125,3125,30.422,0.000,12.982,0.336,818.000,3725.158,4959.630,OLIG2,oligo
3126,3126,34.686,0.007,15.925,0.000,1040.000,3724.248,5477.686,OLIG2,oligo
3127,3127,37.131,0.006,3.954,0.000,1476.000,3728.404,10304.498,GFAP,astrocyte
3128,3128,26.107,0.000,9.683,0.088,1230.000,3728.954,2086.124,DAPI,other
3129,3129,34.331,0.000,8.831,0.234,1584.000,3733.037,4705.546,GFAP,astrocyte
3130,3130,27.767,0.000,2.825,0.669,1032.000,3726.207,2318.077,DAPI,other
3131,3131,36.566,0.028,8.897,0.000,1059.000,3727.121,4319.895,GFAP,astrocyte
3132,3132,46.252,0.000,0.000,0.000,294.000,3720.296,7446.762,GFAP,astrocyte
3133,3133,47.175,0.022,0.483,0.000,640.000,3724.730,11963.219,GFAP,astrocyte
3134,3134,56.106,0.086,0.000,0.000,950.000,3726.587,14094.666,GFAP,astrocyte
3135,3135,6.023,0.000,0.000,0.000,571.000,3722.690,26.159,DAPI,other
3136,3136,7.101,0.000,0.148,0.000,1220.000,3730.811,336.293,DAPI,other
3137,3137,40.553,0.045,3.797,0.000,1101.000,3729.853,5687.562,GFAP,astrocyte
3138,3138,30.655,0.040,31.710,0.019,1131.000,3728.550,7314.104,OLIG2,oligo
3139,3139,46.320,0.164,0.011,1.604,1320.000,3730.917,8540.230,GFAP,astrocyte
3140,3140,34.754,0.064,2.699,0.741,1385.000,3730.098,8946.703,GFAP,astrocyte
3141,3141,35.842,0.195,6.282,0.000,955.000,3729.714,9230.209,GFAP,astrocyte
3142,3142,16.116,0.151,8.704,2.482,683.000,3728.659,1538.685,DAPI,other
3143,3143,28.179,0.098,6.385,0.000,1106.000,3729.084,3252.774,DAPI,other
3144,3144,24.570,0.246,2.949,0.000,1397.000,3733.951,6558.515,DAPI,other
3145,3145,24.308,0.000,0.067,0.000,416.000,3722.404,8360.731,DAPI,other
3146,3146,35.934,0.094,2.157,0.000,938.000,3728.327,3948.416,GFAP,astrocyte
3147,3147,28.129,0.000,5.595,0.000,972.000,3728.398,5974.546,DAPI,other
3148,3148,26.511,0.023,0.876,0.369,941.000,3730.337,6915.133,DAPI,other
3149,3149,27.290,0.000,1.911,0.605,1257.000,3735.848,7683.801,DAPI,other
3150,3150,40.437,0.000,2.011,0.000,1052.000,3728.965,10587.258,GFAP,astrocyte
3151,3151,40.374,0.008,6.136,1.079,1068.000,3730.764,4927.375,GFAP,astrocyte
3152,3152,27.680,0.451,0.000,0.363,790.000,3728.610,1654.559,DAPI,other
3153,3153,39.905,0.065,8.229,0.013,1024.000,3735.401,3142.121,GFAP,astrocyte
3154,3154,42.487,0.045,4.984,0.221,1862.000,3738.419,4277.991,GFAP,astrocyte
3155,3155,34.235,0.042,1.553,0.000,898.000,3734.235,5410.403,GFAP,astrocyte
3156,3156,43.063,0.000,0.000,0.000,667.000,3731.178,8980.625,GFAP,astrocyte
3157,3157,41.422,0.006,3.321,1.886,944.000,3732.827,9630.771,GFAP,astrocyte
3158,3158,57.064,0.102,0.000,0.000,472.000,3726.068,10504.513,GFAP,astrocyte
3159,3159,37.877,0.045,2.165,0.058,726.000,3731.635,11198.712,GFAP,astrocyte
3160,3160,41.284,0.011,0.212,0.000,1382.000,3742.679,12216.007,GFAP,astrocyte
3161,3161,24.273,0.004,6.242,0.053,1138.000,3734.503,2782.411,DAPI,other
3162,3162,33.970,0.000,1.238,0.000,404.000,3729.609,4566.762,GFAP,astrocyte
3163,3163,31.653,0.000,0.052,0.000,862.000,3731.843,6412.498,DAPI,other
3164,3164,33.278,0.102,7.872,0.037,1339.000,3739.388,7270.916,GFAP,astrocyte
3165,3165,48.043,0.019,3.259,0.000,1105.000,3733.628,11301.635,GFAP,astrocyte
3166,3166,38.231,0.156,0.000,0.691,1070.000,3734.768,11607.502,GFAP,astrocyte
3167,3167,24.070,0.497,0.000,0.000,328.000,3724.966,14553.665,DAPI,other
3168,3168,33.016,0.000,17.550,0.000,560.000,3730.130,2671.496,OLIG2,oligo
3169,3169,30.298,0.000,16.983,0.000,652.000,3729.072,4656.916,OLIG2,oligo
3170,3170,39.056,0.015,0.000,13.029,1080.000,3732.750,5533.842,TMEM119,microglia
3171,3171,33.084,1.510,17.478,0.517,1204.000,3732.730,7131.216,OLIG2,oligo
3172,3172,31.761,0.000,6.540,0.000,735.000,3734.033,8340.559,DAPI,other
3173,3173,55.550,0.000,0.000,0.017,1202.000,3738.801,8669.238,GFAP,astrocyte
3174,3174,41.464,0.000,0.271,0.000,742.000,3731.283,11813.089,GFAP,astrocyte
3175,3175,42.675,0.000,0.651,0.000,1288.000,3738.272,12489.751,GFAP,astrocyte
3176,3176,46.639,0.128,0.602,0.100,1344.000,3739.437,12704.100,GFAP,astrocyte
3177,3177,38.954,0.012,1.479,0.000,1241.000,3737.806,12857.797,GFAP,astrocyte
3178,3178,10.478,0.000,10.102,1.002,2167.000,3744.120,765.850,DAPI,other
3179,3179,35.980,0.044,7.773,2.550,832.000,3735.559,2288.963,GFAP,astrocyte
3180,3180,20.483,0.008,7.021,0.339,1099.000,3737.478,2644.786,DAPI,other
3181,3181,27.960,0.074,5.718,0.000,999.000,3736.063,3679.233,DAPI,other
3182,3182,44.004,0.042,3.241,0.000,983.000,3736.238,11995.639,GFAP,astrocyte
3183,3183,36.386,0.000,5.042,0.000,1224.000,3736.320,12147.454,GFAP,astrocyte
3184,3184,28.806,0.000,3.055,0.015,1291.000,3737.744,13346.844,DAPI,other
3185,3185,10.011,0.000,0.000,5.159,365.000,3731.748,903.992,DAPI,other
3186,3186,23.655,0.058,0.134,0.000,925.000,3739.651,1054.749,DAPI,other
3187,3187,35.601,0.000,5.311,0.296,669.000,3735.262,4547.173,GFAP,astrocyte
3188,3188,30.570,0.030,29.943,2.208,1255.000,3740.269,6470.243,OLIG2,oligo
3189,3189,25.617,0.076,14.175,0.000,669.000,3733.220,6605.987,OLIG2,oligo
3190,3190,7.635,0.344,0.002,33.435,1162.000,3739.506,637.466,TMEM119,microglia
3191,3191,24.677,0.000,18.992,0.086,780.000,3738.103,8377.512,OLIG2,oligo
3192,3192,41.628,0.000,2.785,0.221,1009.000,3738.309,9487.178,GFAP,astrocyte
3193,3193,9.939,0.011,4.701,0.810,976.000,3738.866,926.666,DAPI,other
3194,3194,26.955,0.000,0.000,0.000,335.000,3733.904,2688.872,DAPI,other
3195,3195,36.769,0.008,4.774,0.000,979.000,3738.484,5906.151,GFAP,astrocyte
3196,3196,26.127,0.000,4.104,1.182,741.000,3738.321,6632.059,DAPI,other
3197,3197,56.727,0.021,7.168,0.084,1105.000,3747.280,11488.971,GFAP,astrocyte
3198,3198,25.856,0.003,12.760,0.458,1532.000,3741.292,3463.332,OLIG2,oligo
3199,3199,29.020,0.000,4.335,0.679,1166.000,3746.906,3649.322,DAPI,other
3200,3200,44.075,0.143,5.962,0.063,1025.000,3742.157,5016.489,GFAP,astrocyte
3201,3201,39.196,0.047,7.452,0.001,1365.000,3742.750,6268.509,GFAP,astrocyte
3202,3202,33.666,0.000,0.000,0.000,946.000,3742.512,7236.390,GFAP,astrocyte
3203,3203,35.272,0.050,6.964,0.014,1124.000,3740.394,7357.144,GFAP,astrocyte
