id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
91,91,117.576,1.889,0.021,0.587,915.000,3319.499,13709.992,GFAP,astrocyte
92,92,44.654,29.324,0.054,0.000,952.000,3318.370,14502.460,NeuN,neuron
93,93,78.424,1.606,0.000,1.452,1015.000,3319.939,13937.978,GFAP,astrocyte
94,94,41.103,0.210,0.000,0.000,796.000,3318.334,15140.131,GFAP,astrocyte
95,95,99.997,1.446,0.101,0.690,1008.000,3327.764,13539.953,GFAP,astrocyte
96,96,42.968,0.000,0.000,0.000,312.000,3320.538,14408.413,GFAP,astrocyte
97,97,43.879,0.044,0.000,0.021,803.000,3325.230,14458.445,GFAP,astrocyte
98,98,63.004,0.504,0.000,0.045,244.000,3319.639,15119.164,GFAP,astrocyte
99,99,45.002,1.115,0.000,0.000,471.000,3319.507,15000.074,GFAP,astrocyte
100,100,49.980,0.000,0.000,0.000,506.000,3322.571,13503.581,GFAP,astrocyte
101,101,36.008,0.123,0.000,0.000,618.000,3327.794,14857.319,GFAP,astrocyte
102,102,29.971,0.133,0.003,0.000,732.000,3332.199,14715.182,DAPI,other
103,103,63.283,2.917,0.000,1.109,685.000,3330.028,15104.270,GFAP,astrocyte
104,104,28.464,0.081,37.640,0.000,1079.000,3335.581,14970.124,OLIG2,oligo
105,105,31.111,0.000,0.000,0.000,605.000,3335.478,15004.236,DAPI,other
106,106,63.497,3.467,0.000,0.000,801.000,3335.667,13477.694,GFAP,astrocyte
107,107,89.601,0.502,3.521,0.357,624.000,3334.074,13583.088,GFAP,astrocyte
108,108,65.821,0.168,0.000,0.059,731.000,3336.591,14196.260,GFAP,astrocyte
109,109,54.564,0.241,0.000,0.000,452.000,3338.128,15152.644,GFAP,astrocyte
110,110,43.528,4.001,0.000,0.000,887.000,3344.846,12802.495,GFAP,astrocyte
111,111,52.879,7.870,0.000,0.000,653.000,3342.216,13450.387,GFAP,astrocyte
112,112,40.198,0.018,0.475,0.000,571.000,3344.035,14233.648,GFAP,astrocyte
113,113,32.375,4.829,0.000,0.079,1612.000,3360.529,14727.760,GFAP,astrocyte
114,114,64.434,6.048,0.000,0.000,862.000,3353.539,15092.099,GFAP,astrocyte
115,115,37.141,0.388,0.000,0.000,595.000,3353.022,14455.155,GFAP,astrocyte
116,116,107.927,3.326,0.010,0.178,871.000,3362.938,13566.631,GFAP,astrocyte
117,117,65.938,0.106,0.029,0.000,451.000,3356.863,14250.619,GFAP,astrocyte
118,118,27.000,0.122,0.048,0.000,498.000,3361.454,14481.986,DAPI,other
119,119,41.613,0.116,7.463,0.000,432.000,3355.752,15118.090,GFAP,astrocyte
120,120,21.352,0.461,0.872,0.000,384.000,3365.188,14467.208,DAPI,other
121,121,69.769,20.851,0.000,0.000,562.000,3364.374,13412.062,NeuN,neuron
122,122,68.394,8.852,0.000,0.000,791.000,3364.239,13388.006,GFAP,astrocyte
123,123,87.886,0.398,0.000,0.310,907.000,3366.840,14119.980,GFAP,astrocyte
124,124,65.625,0.018,0.000,0.036,1209.000,3374.358,14223.666,GFAP,astrocyte
125,125,31.551,0.870,0.000,0.051,759.000,3368.308,14761.954,DAPI,other
126,126,82.531,0.335,0.000,0.387,846.000,3379.038,13969.150,GFAP,astrocyte
127,127,39.766,0.000,0.000,0.000,961.000,3377.984,14855.406,GFAP,astrocyte
128,128,56.097,0.426,0.003,0.050,884.000,3379.293,14522.169,GFAP,astrocyte
129,129,42.606,0.323,0.003,0.000,1096.000,3380.650,15125.291,GFAP,astrocyte
130,130,60.242,0.130,0.003,0.179,1042.000,3381.368,15195.835,GFAP,astrocyte
131,131,81.955,0.162,7.389,0.025,971.000,3383.465,13901.736,GFAP,astrocyte
132,132,48.519,4.708,0.000,0.000,449.000,3382.118,12853.728,GFAP,astrocyte
133,133,37.041,0.408,0.032,0.000,1021.000,3389.814,14449.985,GFAP,astrocyte
134,134,71.472,0.548,0.000,0.000,290.000,3385.852,14504.821,GFAP,astrocyte
135,135,23.387,0.414,6.055,0.006,181.000,3382.072,14470.497,DAPI,other
136,136,26.859,0.020,0.000,0.000,608.000,3393.824,14493.896,DAPI,other
137,137,80.444,0.970,9.682,0.000,896.000,3391.346,13767.720,OLIG2,oligo
138,138,40.465,0.289,0.000,1.694,925.000,3390.089,14690.931,GFAP,astrocyte
139,139,35.641,0.407,0.000,0.000,690.000,3393.104,14759.949,GFAP,astrocyte
140,140,40.807,0.087,0.000,0.000,321.000,3385.854,14291.891,GFAP,astrocyte
141,141,44.856,0.559,0.000,0.675,526.000,3390.992,15291.141,GFAP,astrocyte
142,142,31.713,1.189,0.816,0.000,435.000,3398.009,14477.607,DAPI,other
143,143,40.109,0.263,0.000,0.000,1038.000,3398.897,15082.417,GFAP,astrocyte
144,144,39.193,0.023,0.000,0.000,1023.000,3402.492,14272.045,GFAP,astrocyte
145,145,65.230,0.036,0.000,0.276,666.000,3401.629,13954.078,GFAP,astrocyte
146,146,62.400,0.121,0.000,1.326,708.000,3404.114,14215.992,GFAP,astrocyte
147,147,31.699,0.000,0.000,0.000,389.000,3403.620,14297.915,DAPI,other
148,148,69.980,0.324,0.321,0.771,992.000,3409.490,14385.308,GFAP,astrocyte
149,149,51.529,0.809,0.056,1.288,817.000,3406.371,14714.857,GFAP,astrocyte
150,150,52.228,0.069,0.040,1.946,448.000,3405.045,14358.576,GFAP,astrocyte
151,151,1.780,0.000,0.000,0.000,656.000,3408.364,16646.300,DAPI,other
152,152,46.457,1.250,0.012,0.059,752.000,3419.525,14471.593,GFAP,astrocyte
153,153,55.606,0.675,0.000,0.000,848.000,3415.603,13489.765,GFAP,astrocyte
154,154,61.397,0.227,0.015,1.250,927.000,3422.300,13937.057,GFAP,astrocyte
155,155,67.740,0.681,0.000,0.000,620.000,3419.360,14319.916,GFAP,astrocyte
156,156,64.886,1.138,0.000,0.057,544.000,3421.046,14445.836,GFAP,astrocyte
157,157,83.966,0.928,0.204,0.519,732.000,3425.903,13910.810,GFAP,astrocyte
158,158,75.602,0.453,0.000,0.751,826.000,3428.093,14192.176,GFAP,astrocyte
159,159,57.069,14.994,0.000,0.018,708.000,3423.975,12804.194,GFAP,astrocyte
160,160,64.923,0.501,0.000,3.727,1094.000,3431.951,14222.071,GFAP,astrocyte
161,161,54.421,0.523,0.000,0.858,879.000,3432.336,14364.746,GFAP,astrocyte
162,162,40.914,0.689,0.000,0.000,649.000,3424.849,14795.653,GFAP,astrocyte
163,163,68.983,0.020,0.009,0.089,654.000,3427.148,14156.205,GFAP,astrocyte
164,164,47.563,0.000,0.000,0.110,730.000,3432.195,14300.842,GFAP,astrocyte
165,165,37.263,1.143,0.834,0.000,984.000,3433.856,14771.272,GFAP,astrocyte
166,166,62.918,1.055,0.047,1.110,655.000,3430.808,14706.269,GFAP,astrocyte
167,167,70.010,0.294,0.000,0.042,381.000,3429.241,14405.160,GFAP,astrocyte
168,168,40.836,0.100,0.007,0.101,681.000,3435.885,15266.448,GFAP,astrocyte
169,169,45.318,0.350,1.018,0.000,446.000,3432.771,11668.229,GFAP,astrocyte
170,170,71.965,0.015,0.040,0.408,1214.000,3438.392,14015.862,GFAP,astrocyte
171,171,75.332,0.648,0.000,0.000,1226.000,3441.996,13781.242,GFAP,astrocyte
172,172,80.000,0.587,0.000,0.211,555.000,3440.748,14328.115,GFAP,astrocyte
173,173,85.047,0.081,0.000,1.671,298.000,3434.872,13960.983,GFAP,astrocyte
174,174,68.126,0.311,0.033,0.537,970.000,3444.289,14427.170,GFAP,astrocyte
175,175,116.308,0.000,0.014,0.125,279.000,3434.602,13980.939,GFAP,astrocyte
176,176,58.627,0.496,0.000,0.508,482.000,3440.044,14731.900,GFAP,astrocyte
177,177,82.339,3.202,0.009,0.601,549.000,3445.421,14395.342,GFAP,astrocyte
178,178,74.391,0.252,2.587,6.669,785.000,3449.669,14043.586,GFAP,astrocyte
179,179,39.712,0.374,0.000,0.000,926.000,3450.262,15240.668,GFAP,astrocyte
180,180,53.308,0.000,0.000,0.037,351.000,3447.000,14159.031,GFAP,astrocyte
181,181,65.711,26.098,0.000,1.454,522.000,3453.711,13968.216,NeuN,neuron
182,182,121.097,1.867,0.000,0.985,668.000,3453.816,13993.856,GFAP,astrocyte
183,183,40.349,28.764,0.000,0.140,1056.000,3453.929,15114.241,NeuN,neuron
184,184,60.093,0.603,2.354,0.463,443.000,3453.038,14375.445,GFAP,astrocyte
185,185,59.951,0.169,0.000,0.308,629.000,3453.914,14716.045,GFAP,astrocyte
186,186,60.854,0.372,0.031,2.125,800.000,3458.245,14489.544,GFAP,astrocyte
187,187,57.383,0.900,4.840,0.043,1081.000,3460.259,13932.289,GFAP,astrocyte
188,188,87.645,3.403,14.382,0.078,692.000,3459.277,13905.789,OLIG2,oligo
189,189,55.618,0.331,0.000,3.672,1124.000,3460.831,14576.370,GFAP,astrocyte
190,190,68.033,0.085,0.000,0.617,520.000,3457.992,13744.583,GFAP,astrocyte
191,191,62.561,1.552,1.445,0.188,362.000,3457.185,14336.939,GFAP,astrocyte
192,192,57.391,0.558,0.730,0.453,970.000,3461.981,14460.796,GFAP,astrocyte
193,193,29.987,0.259,0.000,0.000,765.000,3463.477,15446.958,DAPI,other
194,194,51.042,0.014,0.000,0.000,991.000,3472.027,14843.277,GFAP,astrocyte
195,195,54.143,0.450,0.152,0.150,567.000,3469.448,14705.892,GFAP,astrocyte
196,196,68.867,0.000,1.258,0.386,721.000,3472.240,14029.240,GFAP,astrocyte
197,197,81.276,2.633,0.003,1.195,671.000,3471.720,14411.277,GFAP,astrocyte
198,198,59.489,3.196,47.042,0.051,622.000,3471.304,14388.125,OLIG2,oligo
199,199,46.824,0.085,0.000,0.087,936.000,3477.891,15013.551,GFAP,astrocyte
200,200,67.143,0.822,0.020,0.870,972.000,3484.272,14445.533,GFAP,astrocyte
201,201,44.854,0.252,0.000,0.085,424.000,3475.024,14664.703,GFAP,astrocyte
202,202,31.432,0.000,0.000,0.249,333.000,3474.850,14606.640,DAPI,other
203,203,48.072,0.129,0.000,0.020,961.000,3484.177,14504.789,GFAP,astrocyte
204,204,35.291,0.000,0.000,0.000,347.000,3478.839,14325.813,GFAP,astrocyte
205,205,56.934,1.530,0.000,0.469,640.000,3485.373,14543.666,GFAP,astrocyte
206,206,54.466,2.414,0.404,1.444,701.000,3490.130,14382.525,GFAP,astrocyte
207,207,59.865,3.024,0.000,0.027,584.000,3490.985,14424.709,GFAP,astrocyte
208,208,73.699,3.528,0.000,1.047,784.000,3493.298,13960.173,GFAP,astrocyte
209,209,54.199,0.398,0.004,0.222,1067.000,3499.044,14625.916,GFAP,astrocyte
210,210,59.192,2.243,0.013,1.839,944.000,3495.129,14724.753,GFAP,astrocyte
211,211,51.616,0.000,0.000,0.707,276.000,3489.522,14557.391,GFAP,astrocyte
212,212,51.961,0.144,0.028,0.815,880.000,3495.628,14599.709,GFAP,astrocyte
213,213,63.819,3.258,0.000,1.283,414.000,3493.391,13941.531,GFAP,astrocyte
214,214,49.358,0.092,0.000,0.038,954.000,3501.936,14331.138,GFAP,astrocyte
215,215,69.967,0.198,0.000,0.197,882.000,3501.295,14571.805,GFAP,astrocyte
216,216,50.644,0.090,0.000,0.073,851.000,3506.029,14648.012,GFAP,astrocyte
217,217,65.384,2.859,0.000,0.058,1073.000,3511.420,14206.086,GFAP,astrocyte
218,218,39.886,0.233,0.000,0.000,675.000,3507.436,15208.649,GFAP,astrocyte
219,219,74.918,3.849,0.000,0.118,1092.000,3513.864,13983.994,GFAP,astrocyte
220,220,66.239,18.886,0.093,0.036,691.000,3514.441,14532.485,NeuN,neuron
221,221,65.040,0.662,0.000,0.000,494.000,3512.140,14162.939,GFAP,astrocyte
222,222,51.963,1.170,0.000,0.000,595.000,3511.452,14385.955,GFAP,astrocyte
223,223,75.164,17.543,0.000,0.000,990.000,3519.583,12906.681,GFAP,astrocyte
224,224,33.605,0.071,0.000,0.000,633.000,3513.460,15390.182,GFAP,astrocyte
225,225,54.483,21.947,0.000,0.000,584.000,3517.461,12869.654,NeuN,neuron
226,226,64.969,3.814,12.829,0.047,978.000,3519.069,14419.308,OLIG2,oligo
227,227,74.247,2.060,0.000,2.488,469.000,3516.465,14703.175,GFAP,astrocyte
228,228,40.083,0.136,0.000,0.000,529.000,3517.367,15426.786,GFAP,astrocyte
229,229,34.923,12.858,0.000,0.000,1104.000,3529.111,12214.149,GFAP,astrocyte
230,230,41.732,0.131,0.000,0.000,298.000,3523.463,15220.285,GFAP,astrocyte
231,231,63.133,5.000,0.000,1.179,845.000,3533.873,14376.728,GFAP,astrocyte
232,232,44.269,0.133,0.000,0.083,698.000,3533.027,15396.170,GFAP,astrocyte
233,233,54.407,16.631,0.000,0.000,371.000,3532.779,12858.232,GFAP,astrocyte
234,234,31.409,6.306,0.000,0.000,692.000,3535.220,11875.977,DAPI,other
235,235,67.129,1.232,0.000,0.327,712.000,3540.774,13791.851,GFAP,astrocyte
236,236,53.763,1.156,0.000,0.012,1411.000,3552.376,14347.434,GFAP,astrocyte
237,237,22.143,0.277,10.206,0.000,960.000,3549.952,15459.178,DAPI,other
238,238,62.172,2.076,0.000,0.545,1203.000,3562.459,14017.959,GFAP,astrocyte
239,239,29.661,0.045,0.000,0.000,935.000,3559.551,15387.673,DAPI,other
240,240,65.117,3.304,0.000,0.000,874.000,3567.977,13883.061,GFAP,astrocyte
241,241,66.045,1.047,3.546,0.000,1331.000,3569.807,13792.945,GFAP,astrocyte
242,242,31.708,0.416,0.000,0.000,712.000,3568.917,15365.198,DAPI,other
243,243,67.470,10.068,0.011,0.276,809.000,3572.653,13988.046,GFAP,astrocyte
244,244,62.128,0.274,0.000,0.000,737.000,3570.026,14736.931,GFAP,astrocyte
245,245,48.587,0.072,0.000,0.000,349.000,3569.158,14676.768,GFAP,astrocyte
246,246,41.830,0.184,37.863,0.003,1001.000,3575.987,14702.745,OLIG2,oligo
247,247,28.772,0.725,0.000,0.000,914.000,3583.793,15423.531,DAPI,other
248,248,56.899,0.104,9.773,0.010,780.000,3584.199,14655.174,OLIG2,oligo
249,249,46.396,0.383,0.000,0.054,999.000,3589.326,14327.279,GFAP,astrocyte
250,250,51.560,2.144,0.000,0.000,486.000,3585.091,14383.195,GFAP,astrocyte
251,251,50.703,0.176,0.000,0.000,431.000,3589.768,14728.464,GFAP,astrocyte
252,252,39.476,1.433,0.084,0.064,975.000,3591.915,15348.805,GFAP,astrocyte
253,253,28.644,0.000,0.340,0.074,705.000,3590.699,15479.260,DAPI,other
254,254,54.350,1.514,0.000,0.226,1086.000,3600.064,13939.482,GFAP,astrocyte
255,255,68.466,3.460,0.007,0.098,889.000,3601.007,13995.792,GFAP,astrocyte
256,256,33.767,0.000,0.000,0.095,681.000,3600.410,15543.628,GFAP,astrocyte
257,257,24.672,0.000,0.000,0.000,537.000,3599.624,15506.421,DAPI,other
258,258,59.557,31.915,0.609,0.077,975.000,3604.567,14287.416,NeuN,neuron
259,259,65.384,2.071,0.000,0.051,860.000,3603.729,14045.984,GFAP,astrocyte
260,260,60.050,0.344,0.000,0.007,404.000,3601.173,14745.582,GFAP,astrocyte
261,261,54.703,0.280,0.000,0.035,853.000,3610.912,14421.148,GFAP,astrocyte
262,262,1.387,0.092,0.000,0.000,956.000,3610.968,16420.975,DAPI,other
263,263,37.577,0.276,0.000,0.000,529.000,3613.195,15490.541,GFAP,astrocyte
264,264,75.869,4.013,16.179,0.013,855.000,3613.722,14245.442,OLIG2,oligo
265,265,24.980,1.564,0.000,0.564,808.000,3615.179,15410.762,DAPI,other
266,266,41.503,1.093,0.000,0.000,334.000,3610.308,15391.554,GFAP,astrocyte
267,267,36.249,0.046,0.000,0.000,852.000,3622.954,15329.879,GFAP,astrocyte
268,268,55.328,0.071,0.000,0.000,448.000,3622.306,14053.654,GFAP,astrocyte
269,269,41.958,0.000,12.521,0.000,1044.000,3626.863,14664.771,OLIG2,oligo
270,270,58.123,0.624,0.000,0.000,1238.000,3637.406,13858.276,GFAP,astrocyte
271,271,58.055,0.359,0.000,0.000,1122.000,3637.839,13998.487,GFAP,astrocyte
272,272,31.777,1.306,0.000,0.000,801.000,3636.562,11764.718,DAPI,other
273,273,29.981,18.022,0.028,0.000,891.000,3641.896,12335.727,DAPI,other
274,274,29.873,1.637,0.000,0.624,988.000,3639.768,15445.068,DAPI,other
275,275,56.572,1.200,0.000,0.013,600.000,3639.000,14274.397,GFAP,astrocyte
276,276,26.370,0.097,0.000,0.000,1222.000,3647.059,15505.321,DAPI,other
277,277,49.161,0.061,0.000,0.034,1180.000,3651.028,14457.936,GFAP,astrocyte
278,278,63.287,0.410,0.000,0.006,1421.000,3650.227,14051.665,GFAP,astrocyte
279,279,66.150,1.232,0.000,0.069,1036.000,3650.080,13965.046,GFAP,astrocyte
280,280,22.531,0.000,0.000,0.120,618.000,3644.874,15674.972,DAPI,other
281,281,46.677,1.562,0.000,0.000,991.000,3654.246,15316.822,GFAP,astrocyte
282,282,60.889,2.187,0.000,0.000,846.000,3657.832,14327.772,GFAP,astrocyte
283,283,66.843,1.393,0.000,0.046,743.000,3660.580,13910.371,GFAP,astrocyte
284,284,15.539,0.000,0.000,0.000,609.000,3660.209,15683.703,DAPI,other
285,285,30.143,18.447,0.000,0.000,427.000,3660.899,11967.482,DAPI,other
286,286,56.381,2.125,0.000,0.035,763.000,3666.953,13887.157,GFAP,astrocyte
287,287,45.441,0.091,0.000,0.000,705.000,3666.122,14412.021,GFAP,astrocyte
288,288,35.367,2.127,0.000,0.000,559.000,3666.081,11601.769,GFAP,astrocyte
289,289,46.053,7.916,2.900,0.031,608.000,3668.727,14360.383,GFAP,astrocyte
290,290,16.028,0.000,0.013,0.380,879.000,3672.195,15581.243,DAPI,other
291,291,17.108,0.000,0.000,0.000,987.000,3677.875,15545.117,DAPI,other
292,292,33.965,7.851,0.000,0.000,879.000,3684.406,12354.058,GFAP,astrocyte
293,293,71.678,1.198,0.000,0.255,1151.000,3686.104,14315.222,GFAP,astrocyte
294,294,50.828,25.867,0.000,0.000,682.000,3683.025,10097.233,NeuN,neuron
295,295,53.810,1.018,11.547,0.015,948.000,3692.077,14355.783,OLIG2,oligo
296,296,59.375,1.389,0.000,0.000,1109.000,3694.821,13917.564,GFAP,astrocyte
297,297,11.542,0.000,0.009,0.000,323.000,3686.988,9762.771,DAPI,other
298,298,14.449,0.269,11.744,0.000,1257.000,3699.543,9784.823,OLIG2,oligo
299,299,56.461,3.350,14.263,0.000,738.000,3691.871,10126.482,OLIG2,oligo
300,300,57.608,0.667,0.000,0.000,1013.000,3698.101,14022.662,GFAP,astrocyte
301,301,45.305,0.285,0.000,0.005,787.000,3700.497,14694.429,GFAP,astrocyte
302,302,23.914,0.044,0.000,0.064,979.000,3701.751,15466.275,DAPI,other
303,303,6.480,0.000,0.000,0.000,406.000,3694.613,16092.936,DAPI,other
304,304,25.464,6.559,0.000,0.000,608.000,3698.342,11553.984,DAPI,other
305,305,49.727,0.276,0.000,0.181,849.000,3702.478,14757.035,GFAP,astrocyte
306,306,54.271,0.020,0.018,0.156,717.000,3711.983,14738.579,GFAP,astrocyte
307,307,52.836,1.242,0.000,0.000,842.000,3709.924,13895.025,GFAP,astrocyte
308,308,19.458,4.452,0.141,0.620,695.000,3710.701,10115.473,DAPI,other
309,309,15.307,0.080,12.317,0.198,1004.000,3711.329,15563.185,OLIG2,oligo
310,310,55.447,2.295,0.000,0.114,835.000,3713.053,15350.510,GFAP,astrocyte
311,311,21.959,0.091,0.000,0.183,1007.000,3712.953,15656.413,DAPI,other
312,312,48.329,0.517,0.000,0.077,1123.000,3713.736,14516.031,GFAP,astrocyte
