Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000126858,RHOT1,47,0.10030,23,-0.9958,40,-0.1836,58,0.50435,29,-0.6507,42,-0.1005,52,0.29483
ENSG00000108666,C17orf75,11,-1.4660,17,-0.7703,18,-0.6852,36,0.44886,75,1.67514,24,-0.3009,21,-0.4965
ENSG00000010244,ZNF207,112,0.51182,68,-0.2771,85,0.05966,106,0.47890,102,0.36084,40,-1.2004,79,-0.0538
ENSG00000108671,PSMD11,78,0.25815,44,-0.6343,61,-0.1432,89,0.52844,78,0.26070,39,-0.9105,75,0.21243
ENSG00000176749,CDK5R1,13,-2.9648,69,-0.5073,199,1.23554,175,1.19842,58,-0.7857,58,-0.8574,76,-0.3952
ENSG00000006042,TMEM98,141,3.95472,21,-0.0937,22,0.03712,3,-2.8411,8,-1.4467,7,-1.7053,2,-3.1967
ENSG00000108684,ASIC2,3,-2.8430,18,-0.4690,53,1.24529,66,2.11554,4,-2.6699,15,-0.8747,5,-2.4141
ENSG00000198783,ZNF830,17,0.11782,10,-0.7380,29,0.94220,17,0.04267,1,-3.4556,14,-0.2844,22,0.55702
ENSG00000005156,LIG3,19,0.53473,18,0.46399,18,0.41698,21,0.79726,0,-3.9826,6,-1.2121,13,-0.0729
ENSG00000092871,RFFL,127,2.79415,15,-0.9857,25,-0.2067,13,-1.2927,66,1.41967,8,-1.9326,5,-2.5622
ENSG00000185379,RAD51D,22,0.24795,10,-0.9658,20,0.09758,22,0.24696,61,2.03424,6,-1.7746,11,-0.9626
ENSG00000166750,SLFN5,58,2.96669,13,0.16444,0,-6.2102,7,-0.8339,0,-3.8360,5,-1.3031,12,0.00198
ENSG00000267321,SNHG30,18,0.09316,26,0.69874,12,-0.5402,10,-0.8435,23,0.46884,18,0.16975,16,-0.0436
ENSG00000006125,AP2B1,198,-0.3419,131,-0.9801,122,-1.0826,365,0.75846,155,-0.7167,208,-0.2947,352,0.68279
ENSG00000270647,TAF15,94,0.38352,76,0.02859,72,-0.0545,63,-0.2778,37,-1.0872,104,0.62879,65,-0.2319
ENSG00000270885,RASL10B,6,-1.8223,51,1.64679,40,1.17984,10,-1.0274,13,-0.6361,20,0.07674,12,-0.7981
ENSG00000271447,MMP28,18,-0.1736,57,1.86406,46,1.42776,15,-0.4760,19,-0.0601,8,-1.4318,5,-2.0023
ENSG00000273611,ZNHIT3,30,-1.5185,43,-0.9999,26,-1.7686,62,-0.4800,130,0.75269,119,0.70714,115,0.62972
ENSG00000278311,GGNBP2,125,-0.3596,130,-0.2925,95,-0.7805,179,0.24932,72,-1.2016,192,0.38166,200,0.45724
ENSG00000278535,DHRS11,4,-1.7888,16,0.26273,13,-0.0341,17,0.43345,6,-1.2700,15,0.19937,15,0.28800
ENSG00000275700,AATF,70,1.30498,17,-0.9683,19,-0.8008,20,-0.7853,52,0.77899,27,-0.2969,34,0.13179
ENSG00000278540,ACACA,38,0.01158,25,-0.6248,72,1.05698,57,0.78559,25,-0.6379,20,-1.0432,32,-0.3050
ENSG00000276234,TADA2A,20,0.33495,22,0.43657,15,-0.1221,25,0.78001,1,-4.0213,12,-0.5122,16,-0.0232
ENSG00000276023,DUSP14,5,-1.5079,7,-1.0668,13,-0.2582,12,-0.4443,6,-1.4724,21,0.61454,27,1.14801
ENSG00000275066,SYNRG,53,0.76932,10,-1.7115,18,-0.8921,41,0.41777,44,0.46543,27,-0.3601,34,0.04542
ENSG00000278053,DDX52,47,0.55374,23,-0.6019,24,-0.5361,38,0.19772,27,-0.3334,26,-0.4443,44,0.50076
ENSG00000278845,MRPL45,15,-0.8649,16,-0.8054,9,-1.5743,27,-0.0290,2,-3.3473,53,1.35779,34,0.40462
ENSG00000274211,SOCS7,26,0.31683,11,-1.0013,38,0.91891,42,1.31533,16,-0.5015,9,-1.4296,12,-1.0015
ENSG00000275832,ARHGAP23,182,2.30459,47,-0.1167,99,1.10576,47,-0.1458,17,-1.6649,21,-1.4704,15,-2.0016
ENSG00000277363,SRCIN1,181,1.73513,59,-0.2078,102,0.69805,99,0.74886,34,-1.0307,26,-1.5248,20,-1.9156
ENSG00000273604,EPOP,2,-3.1311,18,-0.2056,60,1.85423,37,1.12086,0,-4.5859,8,-1.6004,19,-0.1873
ENSG00000275023,MLLT6,55,0.58843,91,1.47437,75,1.10805,42,0.14886,12,-1.7330,16,-1.4605,18,-1.2506
ENSG00000277972,CISD3,29,-0.7941,39,-0.3489,83,0.87404,26,-1.0506,16,-1.7091,76,0.83357,59,0.34957
ENSG00000277791,PSMB3,102,-1.0699,132,-0.6860,133,-0.6674,128,-0.8075,299,0.62427,225,0.17780,336,0.96580
ENSG00000276293,PIP4K2B,82,-0.7277,130,-0.0017,279,1.29012,200,0.82640,100,-0.4152,65,-1.1743,91,-0.6215
ENSG00000273559,CWC25,31,0.31857,17,-0.5960,18,-0.5267,31,0.37532,15,-0.7437,19,-0.5027,35,0.64563
ENSG00000125691,RPL23,503,-0.1427,645,0.25575,255,-1.1906,360,-0.7316,544,-0.0179,897,0.95150,521,-0.0978
ENSG00000002834,LASP1,29,-0.7507,47,-0.0045,116,1.54350,50,0.10011,77,0.81498,25,-1.0760,26,-0.9750
ENSG00000263874,LINC00672,40,-1.2025,65,-0.4556,91,0.08427,84,-0.0399,61,-0.5367,114,0.51026,106,0.37074
ENSG00000067191,CACNB1,3,-3.6480,34,-0.2310,64,0.81464,75,1.30994,29,-0.4675,21,-1.0663,34,-0.2114
ENSG00000108298,RPL19,1275,0.43164,1131,0.23456,464,-1.1573,528,-1.0465,819,-0.2810,1552,0.89570,965,-0.0236
ENSG00000141750,STAC2,10,-2.1351,36,-0.1881,111,1.77197,69,1.05062,9,-2.2414,27,-0.6681,22,-0.9971
ENSG00000108306,FBXL20,22,-0.2578,17,-0.6674,36,0.56179,42,0.95358,41,0.75396,12,-1.2493,16,-0.7487
ENSG00000125686,MED1,29,0.91362,18,0.18980,17,0.09944,21,0.47454,2,-3.0504,14,-0.2197,13,-0.3893
ENSG00000167258,CDK12,29,0.38419,19,-0.2391,7,-1.6326,37,0.94514,33,0.63618,11,-1.2305,21,-0.1465
ENSG00000171532,NEUROD2,11,-2.6908,29,-1.2530,147,1.34638,142,1.57422,3,-4.2987,29,-1.3764,66,-0.0176
ENSG00000131771,PPP1R1B,88,-0.8879,347,1.36573,271,0.91983,152,-0.0407,40,-2.0690,138,-0.2163,116,-0.5177
ENSG00000131748,STARD3,36,1.00558,33,0.87104,19,-0.0047,34,1.06425,0,-4.5017,5,-1.9775,14,-0.6054
ENSG00000141744,PNMT,0,-4.1468,20,0.39372,13,-0.2210,13,-0.2542,0,-4.1488,28,1.15551,19,0.35393
ENSG00000141741,MIEN1,74,-0.2139,81,-0.0813,70,-0.3099,28,-1.8367,77,-0.1618,119,0.62973,128,0.78171
ENSG00000172057,ORMDL3,21,-0.1872,24,0.04564,44,1.03632,23,-0.0458,42,0.98064,14,-0.8516,14,-0.7924
ENSG00000108344,PSMD3,52,-0.3609,34,-0.9978,102,0.74301,95,0.72432,51,-0.3817,23,-1.6691,87,0.54378
ENSG00000008838,MED24,16,-0.2699,9,-1.0437,37,1.12658,36,1.29483,0,-4.4498,13,-0.6188,13,-0.5714
ENSG00000126351,THRA,121,-0.6526,248,0.49143,318,0.91726,211,0.25965,52,-1.9107,213,0.27066,123,-0.6837
ENSG00000126368,NR1D1,21,-0.7085,44,0.46622,62,1.07876,36,0.17114,25,-0.4391,17,-1.0839,35,0.10832
ENSG00000188895,MSL1,58,-0.2019,82,0.36878,101,0.71699,70,0.12290,77,0.26584,42,-0.7460,56,-0.2829
ENSG00000108349,CASC3,147,1.61836,63,0.15855,92,0.76919,64,0.18943,8,-2.9202,41,-0.5725,27,-1.2375
ENSG00000108352,RAPGEFL1,4,-1.9663,11,-0.7282,27,0.69102,42,1.83052,0,-4.3461,13,-0.5288,11,-0.6969
ENSG00000171475,WIPF2,74,-0.0132,59,-0.3477,134,0.97809,115,0.84429,62,-0.2707,35,-1.2691,57,-0.4705
ENSG00000073584,SMARCE1,149,1.39315,45,-0.5776,44,-0.6115,64,-0.0403,5,-3.6529,74,0.21092,68,0.07345
ENSG00000213424,KRT222,10,-3.6047,14,-3.0669,28,-2.1231,76,-0.6919,245,1.30374,167,0.73427,176,0.84561
ENSG00000186395,KRT10,62,-0.5276,106,0.33556,82,-0.0879,58,-0.6914,47,-0.9515,122,0.64423,105,0.34879
ENSG00000128422,KRT17,8,-4.0020,48,-1.3699,23,-2.4370,429,3.39610,39,-1.7028,90,-0.4665,12,-3.5484
ENSG00000173812,EIF1,999,0.24159,761,-0.1963,927,0.11926,705,-0.3516,1055,0.33064,880,0.04174,846,-0.0299
ENSG00000141698,NT5C3B,22,-2.0980,101,0.21580,108,0.33150,80,-0.1618,70,-0.3509,96,0.15586,113,0.46923
ENSG00000131473,ACLY,45,-0.3004,36,-0.6094,86,0.76535,62,0.24850,112,1.22173,21,-1.5803,48,-0.2017
ENSG00000173786,CNP,2821,5.02239,99,-1.9705,112,-1.7801,159,-1.3616,44,-3.1662,46,-3.2270,55,-2.9628
ENSG00000168259,DNAJC7,86,-1.3925,166,-0.3960,165,-0.4048,152,-0.5877,329,0.71258,297,0.62667,244,0.24826
ENSG00000108773,KAT2A,44,0.61063,28,-0.1417,60,1.14771,56,1.20810,1,-4.7626,6,-2.4227,23,-0.4894
ENSG00000108774,RAB5C,79,-0.0312,78,-0.0468,123,0.69591,82,0.03497,101,0.36608,51,-0.7775,79,-0.0378
ENSG00000173757,STAT5B,25,-0.1223,38,0.56029,16,-0.8196,40,0.74220,56,1.19777,9,-1.7422,19,-0.6205
ENSG00000168610,STAT3,79,1.59660,37,0.27962,62,1.14767,36,0.29346,3,-3.2451,13,-1.4312,15,-1.1517
ENSG00000177469,CAVIN1,74,3.62583,29,1.42881,4,-1.5380,5,-1.2848,0,-3.8579,3,-2.1512,0,-8.7077
ENSG00000033627,ATP6V0A1,113,-0.9665,96,-1.2055,373,0.95719,353,1.02167,245,0.24823,98,-1.2785,185,-0.2260
ENSG00000068120,COASY,25,-0.2226,24,-0.2772,50,0.92328,34,0.31008,22,-0.3921,22,-0.4930,27,-0.0963
ENSG00000108788,MLX,14,-0.3473,11,-0.6865,5,-1.7232,11,-0.7533,3,-2.2597,25,0.68020,33,1.32243
ENSG00000141699,RETREG3,23,0.25095,25,0.38816,36,1.02219,37,1.27158,1,-4.1701,10,-1.1231,8,-1.3975
ENSG00000131462,TUBG1,5,-2.2724,9,-1.6272,24,-0.1370,26,-0.0199,43,0.82988,15,-0.8763,48,1.22252
ENSG00000037042,TUBG2,37,-1.5459,85,-0.2755,142,0.55333,107,0.11168,133,0.44206,92,-0.1710,108,0.11915
ENSG00000108797,CNTNAP1,17,-2.6023,70,-0.4657,163,0.90091,203,1.57502,72,-0.4362,34,-1.6954,76,-0.3782
ENSG00000108799,EZH1,67,0.76007,14,-1.6310,37,-0.1900,51,0.35892,42,0.01811,31,-0.5148,47,0.21920
ENSG00000131475,VPS25,21,-0.6277,18,-0.8640,25,-0.4197,21,-0.7131,35,0.12653,40,0.41275,50,0.83549
ENSG00000183978,COA3,88,-0.8406,151,0.00320,165,0.14038,108,-0.5754,132,-0.2140,172,0.23521,207,0.59294
ENSG00000126581,BECN1,46,-0.6531,59,-0.2450,44,-0.7107,84,0.36352,68,-0.0271,76,0.16847,78,0.20486
ENSG00000131467,PSME3,29,-0.8980,45,-0.1997,64,0.35909,60,0.29282,13,-2.0375,58,0.21674,63,0.37517
ENSG00000266967,AARSD1,21,-1.4946,41,-0.4577,47,-0.2691,55,-0.0123,88,0.76211,67,0.35342,56,0.03164
ENSG00000198863,RUNDC1,18,-0.6807,15,-0.9773,32,0.25645,65,1.81418,3,-3.1857,10,-1.6782,29,0.10777
ENSG00000131469,RPL27,533,-0.4521,941,0.45842,594,-0.2825,408,-0.9433,689,-0.0495,1084,0.81350,680,-0.0780
ENSG00000108828,VAT1,52,1.39104,27,0.27891,16,-0.5783,38,1.00577,4,-2.5740,9,-1.5395,17,-0.4514
ENSG00000108830,RND2,32,-0.4242,48,0.24183,36,-0.2413,29,-0.6254,138,2.15093,35,-0.3004,17,-1.4682
ENSG00000267002,AC060780.1,15,-0.6195,26,0.17564,25,0.14412,23,0.00761,47,1.18343,17,-0.4801,18,-0.4208
ENSG00000188554,NBR1,176,1.37010,93,0.26399,80,0.03622,71,-0.1702,29,-1.5329,53,-0.6743,80,0.02403
ENSG00000175906,ARL4D,0,-5.2609,10,-1.7318,55,0.82224,54,0.91487,62,1.01536,20,-0.8544,29,-0.2339
ENSG00000067596,DHX8,23,0.80286,11,-0.3585,12,-0.1659,20,0.71972,0,-4.0229,4,-1.7788,21,0.78742
ENSG00000108861,DUSP3,66,-0.9698,113,-0.1402,184,0.65313,175,0.65525,81,-0.6512,90,-0.5453,130,0.09865
ENSG00000108852,MPP2,53,0.91681,18,-0.8252,66,1.31473,42,0.59749,12,-1.4178,11,-1.6884,25,-0.3425
ENSG00000091947,TMEM101,32,1.05689,7,-1.2902,20,0.29193,23,0.58594,0,-4.2906,13,-0.5030,19,0.17892
ENSG00000161654,LSM12,34,-0.6199,42,-0.3037,43,-0.2567,48,-0.0869,63,0.34627,50,-0.0147,64,0.43223
ENSG00000141349,G6PC3,49,0.31412,45,0.16278,38,-0.1003,32,-0.3898,95,1.44589,16,-1.5398,41,0.02089
ENSG00000108840,HDAC5,85,0.08729,166,1.21632,159,1.14392,85,0.09612,16,-2.4258,64,-0.3909,40,-1.1566
ENSG00000168591,TMUB2,35,0.15383,26,-0.3282,73,1.38947,30,-0.1118,48,0.67500,7,-2.3253,32,-0.0257
ENSG00000087152,ATXN7L3,17,-1.7220,67,0.39432,97,1.03976,79,0.78253,10,-2.4977,48,-0.1281,38,-0.5268
ENSG00000108312,UBTF,94,0.46957,50,-0.5254,75,0.08890,100,0.65926,98,0.54379,38,-1.0234,55,-0.4211
ENSG00000108309,RUNDC3A,37,-3.0971,393,0.48543,650,1.36779,321,0.17629,124,-1.3169,267,-0.1556,267,-0.1540
ENSG00000013306,SLC25A39,37,0.30915,53,0.91287,50,0.83180,36,0.30921,13,-1.2775,15,-1.1449,24,-0.4033
ENSG00000030582,GRN,55,0.69839,47,0.43339,38,0.07420,28,-0.4089,68,1.05574,10,-2.0817,38,0.09015
ENSG00000161682,FAM171A2,8,-1.8100,21,-0.4725,40,0.58009,38,0.58489,22,-0.3520,24,-0.2818,32,0.25140
ENSG00000186566,GPATCH8,63,0.74408,38,-0.0868,41,0.01775,50,0.39308,58,0.58776,20,-1.1646,31,-0.4281
ENSG00000180329,CCDC43,56,0.11924,15,-1.8238,32,-0.7629,45,-0.2387,10,-2.4692,91,1.12272,66,0.44130
ENSG00000073670,ADAM11,4,-3.1190,14,-1.3759,51,0.66035,78,1.77825,21,-0.7265,19,-0.9926,27,-0.3842
ENSG00000108883,EFTUD2,28,-0.3848,25,-0.5476,36,-0.0164,64,1.12459,21,-0.8338,17,-1.2206,44,0.36543
ENSG00000131095,GFAP,9586,3.88871,2859,1.03611,616,-1.4150,620,-1.5143,412,-2.0155,235,-2.9876,112,-4.0749
ENSG00000131094,C1QL1,45,0.27206,48,0.35523,59,0.70910,23,-0.8478,119,2.00804,19,-1.1277,13,-1.7310
ENSG00000172992,DCAKD,24,0.49254,25,0.56077,34,1.04489,16,-0.1373,0,-4.3689,16,-0.1499,14,-0.3597
ENSG00000136448,NMT1,117,-0.7758,154,-0.3497,177,-0.1285,292,0.80833,122,-0.7054,133,-0.6253,248,0.48239
ENSG00000161714,PLCD3,63,1.87428,46,1.28674,57,1.67038,11,-1.1207,0,-4.6369,10,-1.2845,3,-2.7686
ENSG00000186834,HEXIM1,28,-0.8371,32,-0.6414,39,-0.3570,74,0.79965,72,0.64217,37,-0.4867,47,-0.0664
ENSG00000184922,FMNL1,3,-2.3312,28,1.14039,21,0.66263,16,0.28153,1,-3.6515,10,-0.4985,17,0.33630
ENSG00000264589,MAPT-AS1,6,-1.4577,18,0.17908,2,-2.8012,8,-1.1452,61,2.40147,19,0.31317,10,-0.8041
ENSG00000186868,MAPT,170,-0.4027,132,-0.7942,367,0.84819,384,1.09866,78,-1.5830,133,-0.8594,209,-0.0918
ENSG00000120071,KANSL1,45,1.03505,10,-1.3044,22,-0.0897,43,1.13358,37,0.70952,8,-1.6449,11,-1.2526
ENSG00000238083,LRRC37A2,6,-1.6149,8,-1.1175,8,-1.0142,22,0.47025,8,-1.0152,18,0.11746,29,1.05231
ENSG00000073969,NSF,49,-3.0389,125,-1.6727,534,0.58552,607,0.94361,224,-0.7971,250,-0.6911,544,0.71659
ENSG00000108433,GOSR2,34,-0.3399,26,-0.7628,77,0.96914,45,0.08546,6,-2.9246,48,0.19982,50,0.27323
ENSG00000179673,RPRML,8,-1.7786,8,-1.8485,22,-0.3666,66,1.85788,16,-0.8323,23,-0.3026,22,-0.4279
ENSG00000262879,AC005670.3,41,1.10117,20,-0.0311,20,-0.0694,15,-0.6035,33,0.72936,19,-0.1508,14,-0.7039
ENSG00000004897,CDC27,78,-0.3008,30,-1.7245,48,-1.0272,96,0.04626,56,-0.7991,126,0.54500,141,0.78153
ENSG00000141279,NPEPPS,118,-0.5405,89,-0.9645,129,-0.4032,261,0.87050,79,-1.1493,118,-0.5888,244,0.73427
ENSG00000108424,KPNB1,240,0.37086,125,-0.6617,138,-0.5097,226,0.31597,230,0.30566,138,-0.5633,223,0.28556
ENSG00000198933,TBKBP1,10,-0.8424,30,0.80910,40,1.32846,28,0.83382,8,-1.2357,11,-0.8724,8,-1.3900
ENSG00000159111,MRPL10,28,-0.4146,32,-0.1862,47,0.40174,41,0.21072,27,-0.4757,34,-0.1271,40,0.18608
ENSG00000141295,SCRN2,22,-0.2552,10,-1.3845,31,0.25275,23,-0.2567,122,2.90723,6,-2.2592,10,-1.5269
ENSG00000264920,AC018521.5,16,-0.9593,30,-0.0437,28,-0.1565,20,-0.6982,11,-1.5990,52,1.01825,39,0.43764
ENSG00000108439,PNPO,23,-0.5061,36,0.21265,60,1.06810,42,0.52092,24,-0.4405,27,-0.2377,17,-1.0191
ENSG00000108465,CDK5RAP3,57,0.62826,43,0.15957,34,-0.1966,55,0.67464,47,0.30538,14,-1.6817,34,-0.2232
ENSG00000082641,NFE2L1,142,-0.1656,66,-1.3480,213,0.48792,250,0.89223,270,0.88905,55,-1.7176,138,-0.2372
ENSG00000108468,CBX1,145,0.55916,82,-0.3561,48,-1.1772,109,0.09800,68,-0.6516,118,0.25909,116,0.21724
ENSG00000136436,CALCOCO2,104,1.74874,69,0.99353,13,-1.5956,27,-0.6012,11,-1.8038,34,-0.1858,30,-0.4030
ENSG00000159199,ATP5MC1,91,-1.8054,137,-1.1903,192,-0.6720,209,-0.5997,496,0.85963,332,0.21566,478,0.93358
ENSG00000159202,UBE2Z,90,0.21723,50,-0.6952,154,1.13325,117,0.75950,56,-0.5182,42,-1.0618,58,-0.5125
ENSG00000159210,SNF8,49,-0.5402,66,-0.0697,66,-0.0834,43,-0.8184,97,0.55129,93,0.55776,71,0.04631
ENSG00000198740,ZNF652,107,2.51926,30,0.16881,18,-0.6477,29,0.12648,0,-4.9663,13,-1.1838,16,-0.9222
ENSG00000167085,PHB,68,-0.7161,71,-0.6699,98,-0.1523,99,-0.1532,161,0.64990,99,-0.1586,144,0.53193
ENSG00000182575,NXPH3,21,0.36204,16,-0.0381,21,0.33803,48,2.40028,0,-4.2762,6,-1.7222,0,-4.7526
ENSG00000121067,SPOP,122,0.78862,41,-0.9320,70,-0.1187,122,0.92702,32,-1.2996,52,-0.6531,71,-0.1053
ENSG00000121073,SLC35B1,45,0.07908,23,-0.9410,32,-0.4834,51,0.30657,9,-2.3142,32,-0.4924,77,1.15555
ENSG00000136504,KAT7,37,0.59344,16,-0.7080,24,-0.0996,36,0.60627,24,-0.1150,9,-1.7237,33,0.48876
ENSG00000005882,PDK2,45,-0.5852,57,-0.2182,102,0.73579,82,0.43053,43,-0.6434,52,-0.3847,68,0.07617
ENSG00000167100,SAMD14,3,-2.8383,32,0.45932,41,0.87494,31,0.47347,30,0.35809,25,0.04932,11,-1.2511
ENSG00000108819,PPP1R9B,33,-1.5156,187,1.26286,241,1.74100,80,-0.1878,35,-1.4166,81,-0.1644,35,-1.5443
ENSG00000108826,MRPL27,70,-0.5591,94,-0.0976,66,-0.6384,81,-0.3618,137,0.52225,116,0.28473,117,0.29926
ENSG00000108829,LRRC59,29,-0.1082,23,-0.4762,36,0.19688,35,0.18727,37,0.27760,22,-0.6123,38,0.32748
ENSG00000136444,RSAD1,20,0.04095,11,-0.9291,25,0.34333,36,1.16797,1,-4.4757,7,-1.6927,28,0.65380
ENSG00000006282,SPATA20,23,-0.7677,73,1.12829,44,0.25510,37,0.01035,56,0.65900,25,-0.6448,25,-0.6432
ENSG00000154945,ANKRD40,264,2.75206,65,0.09133,44,-0.5159,56,-0.1517,1,-5.9568,35,-0.9599,29,-1.2586
ENSG00000108848,LUC7L3,708,1.52924,375,0.41095,251,-0.2346,451,0.84028,158,-0.9551,119,-1.4800,140,-1.2265
ENSG00000141232,TOB1,119,1.37335,144,1.73644,83,0.74037,61,0.24392,21,-1.4046,9,-2.8422,12,-2.3310
ENSG00000008294,SPAG9,417,1.66767,139,-0.2190,117,-0.4852,143,-0.1939,99,-0.7502,121,-0.4790,147,-0.1391
ENSG00000239672,NME1,57,-2.2585,180,-0.5267,177,-0.5525,169,-0.6907,306,0.31665,368,0.72091,363,0.69274
ENSG00000243678,NME2,148,-1.2690,329,-0.0336,332,-0.0185,202,-0.8691,274,-0.3238,529,0.87637,408,0.35809
ENSG00000011260,UTP18,28,-0.3412,23,-0.6781,27,-0.4361,18,-1.1418,37,0.07489,51,0.71133,50,0.64859
ENSG00000154975,CA10,7,-3.1067,32,-0.8588,61,0.14185,52,-0.1107,13,-2.2232,55,-0.0091,114,1.47557
ENSG00000166260,COX11,43,-0.7647,39,-0.8993,60,-0.2383,53,-0.4747,45,-0.6728,110,0.85842,94,0.54157
ENSG00000108924,HLF,27,-2.1925,83,-0.5373,185,0.75068,177,0.79224,75,-0.7048,83,-0.5875,140,0.32956
ENSG00000108960,MMD,22,-2.9612,127,-0.3801,268,0.84320,207,0.47155,73,-1.2152,197,0.37697,155,-0.0649
ENSG00000153933,DGKE,16,-1.2341,11,-1.7310,45,0.39607,77,1.60059,13,-1.5009,19,-1.0061,38,0.13382
ENSG00000121058,COIL,48,0.95469,9,-1.6486,22,-0.3346,30,0.17896,14,-0.9434,24,-0.1816,34,0.42874
ENSG00000121064,SCPEP1,14,-0.8215,15,-0.7268,20,-0.3207,40,0.98117,26,0.10223,10,-1.3764,33,0.57537
ENSG00000121057,AKAP1,47,0.59411,38,0.27010,47,0.61375,37,0.24082,28,-0.2448,17,-1.0379,28,-0.2817
ENSG00000153944,MSI2,69,0.40271,125,1.43848,83,0.70234,44,-0.3677,58,0.11800,40,-0.5091,18,-1.7757
ENSG00000181610,MRPS23,46,-0.9178,38,-1.1914,69,-0.2820,71,-0.2781,58,-0.5660,107,0.48875,130,0.87180
ENSG00000180891,CUEDC1,65,2.87146,19,0.48233,17,0.30172,13,-0.1282,0,-4.0403,3,-2.2687,3,-2.1158
ENSG00000136451,VEZF1,121,3.06255,21,-0.2633,14,-0.8842,20,-0.3333,14,-0.8361,9,-1.5447,9,-1.6452
ENSG00000136450,SRSF1,68,0.27799,56,-0.0363,72,0.38175,52,-0.1712,47,-0.3175,44,-0.4654,69,0.33865
ENSG00000264364,DYNLL2,185,-0.4256,197,-0.3285,425,0.93742,292,0.34690,437,0.98729,153,-0.7856,143,-0.8959
ENSG00000005379,TSPOAP1,12,-2.0605,77,0.72518,88,0.96879,57,0.25771,56,0.21780,43,-0.2288,29,-0.8759
ENSG00000213246,SUPT4H1,42,-0.7867,54,-0.3997,68,-0.0181,51,-0.5115,65,-0.0903,90,0.49808,89,0.47813
ENSG00000108389,MTMR4,31,-0.1406,19,-0.8865,44,0.42938,54,0.89087,53,0.72953,11,-1.8373,31,-0.1499
ENSG00000108387,SEPTIN4,1692,3.46305,163,-0.9830,114,-1.5211,202,-0.7185,372,0.30964,86,-2.0689,76,-2.2563
ENSG00000108384,RAD51C,12,-1.7555,27,-0.5772,35,-0.1729,31,-0.3918,30,-0.4248,57,0.71856,55,0.64568
ENSG00000175175,PPM1E,1,-4.6828,8,-2.2137,41,0.22014,78,1.58608,37,0.04587,14,-1.4983,44,0.37434
ENSG00000108395,TRIM37,31,-2.2254,63,-1.1880,155,0.21512,193,0.67387,193,0.57406,120,-0.2101,143,0.09972
ENSG00000182628,SKA2,53,0.84687,52,0.80799,19,-0.7777,18,-0.9654,22,-0.5751,41,0.47271,27,-0.2952
ENSG00000153982,GDPD1,23,-0.7076,25,-0.5663,60,0.82770,54,0.78133,41,0.19774,24,-0.7177,28,-0.4329
ENSG00000175155,YPEL2,108,1.52420,10,-2.1776,42,-0.0650,63,0.65357,56,0.38778,15,-1.7265,35,-0.4095
ENSG00000265313,LINC01476,1,-4.4751,7,-1.6393,25,0.33547,8,-1.4375,28,0.53403,30,0.72580,33,0.92595
ENSG00000108406,DHX40,39,0.43928,26,-0.2029,23,-0.4350,40,0.52196,42,0.54353,29,-0.0731,16,-1.0228
ENSG00000141367,CLTC,240,-0.8304,182,-1.2495,419,0.04376,521,0.45594,534,0.43691,223,-1.0222,608,0.76439
ENSG00000141378,PTRH2,24,-0.6455,30,-0.3425,11,-1.8613,17,-1.2989,29,-0.4053,48,0.48760,74,1.38044
ENSG00000062716,VMP1,76,0.34797,28,-1.2108,53,-0.2299,57,-0.1200,58,-0.0742,62,0.02681,79,0.47813
ENSG00000108443,RPS6KB1,48,0.96849,17,-0.7205,12,-1.1878,41,0.81689,4,-2.8939,22,-0.3553,31,0.23863
ENSG00000170832,USP32,59,0.62705,18,-1.2102,30,-0.4468,52,0.50457,42,0.08759,30,-0.4718,42,0.10756
ENSG00000062725,APPBP2,73,0.91141,30,-0.5114,25,-0.8360,69,0.94026,3,-3.5595,29,-0.6462,48,0.21543
ENSG00000141376,BCAS3,31,0.41427,15,-0.7816,22,-0.1681,33,0.57999,0,-4.8041,19,-0.3964,35,0.67094
ENSG00000108510,MED13,71,1.25354,51,0.67782,39,0.22055,44,0.50587,1,-5.1099,21,-0.7881,22,-0.7001
ENSG00000146872,TLK2,51,0.08174,30,-0.7460,40,-0.3302,54,0.16369,122,1.57458,27,-0.9757,42,-0.2749
ENSG00000170921,TANC2,23,-0.9494,21,-1.0818,55,0.39906,108,2.00679,1,-4.7068,19,-1.3075,37,-0.2796
ENSG00000008283,CYB561,5,-2.8547,17,-1.1504,47,0.43930,82,1.72826,10,-1.8377,14,-1.5184,43,0.35917
ENSG00000136485,DCAF7,99,0.64401,58,-0.2299,102,0.69691,80,0.33738,87,0.42236,33,-1.1826,48,-0.5711
ENSG00000136463,TACO1,16,-0.5121,18,-0.3396,7,-1.7465,25,0.19662,15,-0.5990,24,0.13950,34,0.83212
ENSG00000266173,STRADA,28,0.41306,18,-0.2869,16,-0.4256,42,1.32406,10,-1.0978,5,-2.1197,24,0.19530
ENSG00000108588,CCDC47,143,0.70823,61,-0.6493,65,-0.5599,100,0.12562,99,0.10654,77,-0.3179,103,0.19021
ENSG00000198231,DDX42,82,-0.2898,72,-0.4894,76,-0.4234,99,0.00466,149,0.66857,93,-0.1159,113,0.24666
