"","self.average","other.average","self.detected","other.detected","mean.logFC.cohen","min.logFC.cohen","median.logFC.cohen","max.logFC.cohen","rank.logFC.cohen","mean.AUC","min.AUC","median.AUC","max.AUC","rank.AUC","mean.logFC.detected","min.logFC.detected","median.logFC.detected","max.logFC.detected","rank.logFC.detected"
"GRM4",2.67431965886304,0.415032153786658,0.989664082687339,0.331732913810692,3.53938177325513,1.48260019702524,3.94930144150794,4.77764518381298,15,0.969253615124285,0.859154329481174,0.987583898070954,0.994832041343669,9,3.04340361052456,0.0802388585014292,2.23154714908363,7.86856786415012,1
"CRYM",2.78930623210942,0.477951490297491,0.992248062015504,0.331342695500123,4.01123542863642,0.932900496659759,4.48131757143074,5.47432861354224,9,0.96653534277616,0.762817482825991,0.98623813256685,0.995174038607691,13,2.45605437270624,-0.00238873798836029,2.53875134317707,4.50341635978053,340
"SORCS2",4.05493053176306,1.08070140513448,0.997416020671835,0.569529120784311,4.05561972258358,1.01646154085592,4.07165567768352,6.64589868254238,5,0.965281260976981,0.785616878906777,0.989462326784412,0.997172249037102,6,1.31859495405046,0.00506014240338985,0.633031593773722,4.73325623480026,1032
"EML6",4.43162341744829,2.09951994657963,0.997416020671835,0.734026245777505,3.15673338052713,1.63182578451307,2.50209568908635,7.5307286600671,1,0.961757941228819,0.916524368468903,0.969676242590059,0.995717562349389,15,0.925916614914761,-0.00371006722434234,0.0556727430956678,4.73325623480026,1032
"DIRAS2",3.22563418199052,0.735770492527967,0.992248062015504,0.472895895966502,3.48629087527488,0.909706198692874,3.66144656727026,4.95679745852629,17,0.960257634474285,0.761458851136817,0.978630101871497,0.994566043471652,16,1.73039887694195,-0.00118798310538916,1.11677667552708,4.72580878111697,1053
"TLL1",2.85065482302262,0.23856595937926,0.971576227390181,0.134833662044915,3.64845924091726,1.27429948247051,3.8815078349504,4.46879791903943,14,0.959814385071011,0.813713335797236,0.977732578560868,0.985112510766581,29,3.73379763229625,0.440714135311773,3.86575857609217,6.69944929930547,40
"OLFM3",4.70822335341655,1.60995453188715,1,0.550357500426292,4.12250992042139,0.552875213573076,4.32076352993042,7.99591841853208,3,0.956643056806147,0.662798216527944,0.993613183170006,0.999566238482083,5,1.4954886552241,-3.20342650381492e-16,0.873140184920495,3.94573731148074,1509
"VWC2L",3.34690355567149,0.548360841842079,0.997416020671835,0.29244138478449,4.42521475670662,0.644976466092021,5.04795880347851,6.0766445332196,8,0.956240025294999,0.663406574764528,0.993968044712684,0.998219575219008,5,2.83346710982314,0.119107403231667,2.5046311518939,5.90161621526097,154
"PCP4",2.50948579192725,0.238464915385791,0.96640826873385,0.19766085522202,2.71680012433307,1.84889914122452,2.89888626546339,3.21703359254729,28,0.954992758652221,0.894458401363568,0.965784203891257,0.980348114979055,28,2.86831437254677,0.374816302786166,2.96729569697762,5.27294618430235,345
"MIR31HG",2.13223202109547,0.201200637118936,0.968992248062015,0.149039612513458,3.27505868386196,0.965152513972783,3.66248572271813,4.02564141640916,12,0.952648523045099,0.737589787355096,0.976966193127851,0.984496124031008,18,4.1587085716669,0.449251864922294,4.0851584790294,7.47483933873223,1
