"","self.average","other.average","self.detected","other.detected","mean.logFC.cohen","min.logFC.cohen","median.logFC.cohen","max.logFC.cohen","rank.logFC.cohen","mean.AUC","min.AUC","median.AUC","max.AUC","rank.AUC","mean.logFC.detected","min.logFC.detected","median.logFC.detected","max.logFC.detected","rank.logFC.detected"
"ZNF804A",4.54609786792654,1.26777385360071,0.988819875776398,0.515324036821555,3.18940919496703,0.30958002001409,3.16270438066918,5.1671239870871,2,0.931873340629759,0.566865333813996,0.973770035801007,0.991674741450725,3,1.5496146981594,-0.0161030055862521,0.91150355408828,4.67838555418446,1285
"SLIT2",4.4091546158024,1.08456182442829,0.955900621118012,0.427980454293524,2.69358241963558,0.984840933440582,2.84100829722582,4.22622792070774,17,0.927203417324363,0.842192470837752,0.94828060300207,0.972287588580016,26,1.48050409534196,-0.0558939271779019,1.25029027384384,4.0244011124763,904
"CNTNAP3",2.37399461677229,0.528963892814465,0.965217391304348,0.408033402801905,2.64808382720938,0.968516971283696,2.6501477441702,4.016265886004,2,0.926661776835327,0.769158267616919,0.947173669394288,0.979779957981268,5,2.11845520071933,0.0383625098231102,1.90153898415316,6.49703525620297,124
"LHX6",1.86860778561563,0.233035842245374,0.95527950310559,0.128640397721251,3.12806707670842,0.22040628993138,3.68613819925371,3.80054609300728,5,0.920798499086833,0.541182764937916,0.974692047604153,0.977363278291168,7,4.8446118251456,0.0652062108156185,5.36415671321844,6.76738425211025,2
"ST8SIA4",2.29497553409196,0.382345906354461,0.960248447204969,0.250000384906996,2.66363721241918,0.528506460468497,2.88196156948198,3.71370512609147,7,0.91877776387737,0.615915199346591,0.959215674865812,0.979739034137416,9,2.74591590015713,0.701469238971847,1.84903366805873,6.16726255487661,34
"VWC2",3.51652674863212,0.92694858367969,0.993788819875776,0.378317575006145,3.67812943963791,0.348176965287044,3.39881814159069,6.55775348726741,3,0.91430701298018,0.602218091616543,0.969943947886684,0.996457686335404,9,2.34469099992788,0.0139818565995779,1.86553498119335,5.84559616907405,241
"MYO5B",2.62525759576428,0.218489360780225,0.869565217391304,0.157317552624548,2.64654604184895,0.865271558309114,2.86867703507917,2.97417739723351,18,0.908317200396814,0.716641176438227,0.925249797461518,0.933473963826712,39,3.16365431933578,0.0758379278879501,2.96431302211795,6.12164612671767,58
"RASGRF2",4.18046104902182,1.70382733491935,0.998757763975155,0.665011915665747,2.91080998366179,-0.0860444826475755,2.62696147725814,6.1294104050892,5,0.9081376659233,0.452639889089999,0.954723392687237,0.997288380475744,7,0.911217496659667,0.00332425136018079,0.456216671534305,3.8160044543789,3060
"PTCHD4",3.54677847791217,0.979953749607099,0.992546583850932,0.395123562374515,3.39434791268677,-0.652953097872246,3.31659252871257,5.72286186593255,6,0.907850248193954,0.237558004830191,0.959780863982134,0.995291796066253,12,2.21183583792802,0.0336664969115901,2.35658828336095,5.80039713520498,407
"CPLX1",2.39125517721753,0.789273983227952,0.981366459627329,0.553146607169529,2.25357671317507,0.74580118178158,2.1896310984854,3.57788387895194,36,0.907240981351786,0.722280715043175,0.930088173936683,0.972379974660484,32,1.55908387158327,-0.0269701216477172,0.587220809533313,4.81565642904062,1297
