id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
150,150,21.071,0.000,9.600,14.448,717.000,6847.391,10943.020,micro,microglia
151,151,39.632,0.008,5.527,11.547,655.000,6849.547,9815.095,astro,astrocyte
152,152,56.793,0.008,5.833,32.218,377.000,6853.406,9894.557,micro,microglia
153,153,14.049,0.250,0.136,35.200,611.000,6856.252,10800.463,micro,microglia
154,154,21.292,0.000,2.354,20.164,469.000,6849.544,11015.113,micro,microglia
155,155,20.371,0.000,9.705,2.036,577.000,6856.291,10329.894,other,other
156,156,18.329,0.000,3.636,23.277,429.000,6854.196,10780.732,micro,microglia
157,157,24.357,0.000,0.000,0.351,1066.000,6861.154,11446.102,other,other
158,158,19.937,0.000,7.213,42.701,924.000,6859.650,10682.371,micro,microglia
159,159,23.292,0.057,4.546,17.532,370.000,6858.341,10883.995,micro,microglia
160,160,0.000,0.000,0.000,0.000,384.000,6852.885,614.674,other,other
161,161,23.567,0.000,31.821,22.259,686.000,6860.439,10993.083,oligo,oligo
162,162,25.441,0.000,4.397,12.747,637.000,6865.604,10897.909,other,other
163,163,25.443,0.000,11.949,20.372,811.000,6863.631,10203.480,oligo,oligo
164,164,48.312,14.057,0.000,7.102,919.000,6867.453,9969.544,astro,astrocyte
165,165,19.910,0.000,4.376,5.936,793.000,6869.193,10228.569,micro,microglia
166,166,52.123,0.101,1.778,21.747,643.000,6866.020,9851.754,astro,astrocyte
167,167,32.071,0.007,0.000,24.406,803.000,6871.636,10718.056,micro,microglia
168,168,25.385,0.000,8.471,15.994,688.000,6872.017,11017.183,micro,microglia
169,169,28.145,28.704,0.000,3.855,682.000,6869.994,9790.809,neuron,neuron
170,170,62.204,0.057,3.755,12.087,943.000,6872.116,10115.436,astro,astrocyte
171,171,23.998,0.000,0.000,4.672,946.000,6874.581,11188.967,other,other
172,172,20.023,0.000,2.432,13.671,784.000,6871.511,10409.431,micro,microglia
173,173,24.114,0.225,0.000,2.815,448.000,6871.379,11716.775,other,other
174,174,55.337,0.275,0.198,36.032,712.000,6876.723,9892.931,micro,microglia
175,175,24.567,0.000,0.000,35.118,819.000,6879.164,10817.022,micro,microglia
176,176,24.016,0.000,0.000,13.807,618.000,6877.461,10869.034,other,other
177,177,24.085,0.000,0.228,10.895,1163.000,6886.551,10973.171,other,other
178,178,25.632,0.000,0.192,0.825,1009.000,6879.658,11477.842,other,other
179,179,41.861,0.995,10.789,11.404,639.000,6883.624,9808.343,astro,astrocyte
180,180,49.674,0.158,2.352,16.235,857.000,6887.846,9864.422,astro,astrocyte
181,181,26.168,0.000,0.000,4.093,1024.000,6883.489,10360.992,other,other
182,182,35.443,0.002,6.777,6.334,539.000,6881.199,9764.933,astro,astrocyte
183,183,19.843,0.003,6.185,18.061,720.000,6884.029,10639.833,micro,microglia
184,184,21.260,0.000,0.000,30.656,416.000,6883.776,10669.897,micro,microglia
185,185,24.264,0.422,0.000,12.356,526.000,6885.650,10767.677,other,other
186,186,25.876,0.957,16.571,24.416,858.000,6889.634,10468.212,oligo,oligo
187,187,23.843,0.000,0.000,3.890,635.000,6890.830,11101.356,other,other
188,188,24.083,0.000,3.182,0.748,803.000,6896.397,11155.910,other,other
189,189,35.555,40.061,0.027,16.291,553.000,6901.772,9760.966,neuron,neuron
190,190,52.769,0.075,0.792,9.175,1080.000,6903.056,9900.656,astro,astrocyte
191,191,22.582,0.000,6.177,37.030,922.000,6901.334,10573.862,micro,microglia
192,192,55.102,6.070,19.472,28.307,489.000,6899.106,9785.133,astro,astrocyte
193,193,25.981,0.018,0.025,15.136,728.000,6901.736,10444.464,micro,microglia
194,194,18.860,0.000,0.254,1.746,342.000,6896.927,11364.155,other,other
195,195,25.466,0.000,0.189,1.739,682.000,6903.034,11511.393,other,other
196,196,21.954,0.104,10.063,29.054,681.000,6906.363,10647.568,oligo,oligo
197,197,41.348,0.000,0.000,10.944,620.000,6903.579,10006.748,astro,astrocyte
198,198,28.330,0.000,0.000,0.145,558.000,6903.934,11687.201,other,other
199,199,26.177,0.000,12.909,48.607,750.000,6912.579,10085.097,oligo,oligo
200,200,17.612,0.000,0.000,5.922,539.000,6914.002,10104.100,micro,microglia
201,201,21.457,0.000,3.696,27.267,588.000,6908.248,10547.526,micro,microglia
202,202,27.973,0.000,4.964,14.934,364.000,6906.992,10202.549,micro,microglia
203,203,23.391,0.000,9.668,21.356,1060.000,6913.284,10739.374,micro,microglia
204,204,25.453,0.000,10.046,11.085,872.000,6913.867,10934.588,oligo,oligo
205,205,23.067,0.000,17.240,21.640,641.000,6915.192,10219.889,oligo,oligo
206,206,19.715,0.000,2.749,9.238,487.000,6912.600,10120.700,micro,microglia
207,207,16.714,0.089,6.991,14.962,213.000,6911.488,10465.770,micro,microglia
208,208,19.586,0.000,0.000,4.431,852.000,6915.934,9129.857,other,other
209,209,21.611,0.000,1.944,43.702,517.000,6913.004,10359.460,micro,microglia
210,210,54.441,1.493,3.187,16.088,673.000,6921.520,9774.853,astro,astrocyte
211,211,22.347,0.000,7.310,23.021,378.000,6917.439,10675.458,micro,microglia
212,212,16.271,0.234,0.177,14.743,817.000,6926.043,10479.791,micro,microglia
213,213,20.554,0.130,6.908,31.616,370.000,6921.789,10661.116,micro,microglia
214,214,67.237,0.023,0.000,6.080,785.000,6922.218,9868.711,astro,astrocyte
215,215,24.761,0.000,0.636,5.572,456.000,6924.129,11505.779,other,other
216,216,24.798,0.000,0.000,33.541,545.000,6921.442,10173.967,micro,microglia
217,217,25.757,0.000,7.418,10.006,818.000,6928.336,10289.528,other,other
218,218,51.856,0.000,1.234,11.919,521.000,6930.712,10027.996,astro,astrocyte
219,219,21.311,0.000,8.309,9.381,737.000,6932.316,10242.368,micro,microglia
220,220,22.000,0.000,17.853,8.755,746.000,6932.507,11024.240,oligo,oligo
221,221,60.480,0.085,0.000,26.297,858.000,6935.901,9807.537,micro,microglia
222,222,21.681,0.000,6.040,2.357,708.000,6938.065,11471.383,other,other
223,223,17.957,0.389,0.000,44.971,692.000,6936.315,10383.603,micro,microglia
224,224,80.697,0.020,0.000,5.624,781.000,6940.969,9755.513,astro,astrocyte
225,225,21.472,0.000,9.388,13.174,1012.000,6950.733,10267.597,micro,microglia
226,226,22.501,0.000,0.000,0.682,850.000,6946.219,11417.979,other,other
227,227,22.661,0.033,0.301,54.376,958.000,6951.046,11042.784,micro,microglia
228,228,22.856,0.000,0.000,15.928,418.000,6943.383,10115.909,micro,microglia
229,229,19.262,0.000,11.396,26.088,737.000,6950.872,10303.110,oligo,oligo
230,230,28.250,0.031,6.452,15.007,1107.000,6955.752,10211.049,micro,microglia
231,231,41.806,0.000,2.194,13.128,258.000,6946.012,10827.531,astro,astrocyte
232,232,20.464,0.000,0.000,12.036,634.000,6955.129,10530.391,micro,microglia
233,233,21.440,0.000,5.578,13.440,339.000,6956.283,10248.357,micro,microglia
234,234,24.946,0.000,0.363,4.855,482.000,6954.705,10839.871,other,other
235,235,66.060,2.265,1.520,12.413,920.000,6966.145,9743.779,astro,astrocyte
236,236,23.921,0.000,2.299,0.033,732.000,6966.008,11300.969,other,other
237,237,19.353,4.004,0.000,18.704,830.000,6965.025,10459.996,micro,microglia
238,238,16.879,0.000,6.741,16.213,865.000,6967.905,10324.447,micro,microglia
239,239,15.847,0.000,0.204,19.227,216.000,6958.083,10343.130,micro,microglia
240,240,28.674,0.000,1.236,13.005,626.000,6962.476,10730.591,other,other
241,241,38.508,0.000,1.712,0.234,518.000,6968.929,11724.537,astro,astrocyte
242,242,56.683,0.000,18.827,8.686,589.000,6974.328,9829.749,astro,astrocyte
243,243,57.458,0.000,0.670,7.026,345.000,6970.948,9811.841,astro,astrocyte
244,244,21.317,0.000,13.577,14.125,1062.000,6979.618,10580.697,oligo,oligo
245,245,28.129,0.030,0.000,20.374,1060.000,6984.390,10361.700,micro,microglia
246,246,14.982,0.000,0.000,17.092,390.000,6976.777,10406.369,micro,microglia
247,247,23.692,0.000,2.017,0.041,705.000,6983.427,11451.255,other,other
248,248,42.083,19.597,0.000,5.389,772.000,6984.443,9657.687,neuron,neuron
249,249,77.252,0.240,0.000,21.793,705.000,6986.814,9607.427,astro,astrocyte
250,250,19.741,0.000,0.102,13.199,725.000,6990.814,10387.436,micro,microglia
251,251,25.391,0.000,5.864,23.382,1159.000,6994.500,10702.718,micro,microglia
252,252,22.024,0.000,0.702,11.170,494.000,6987.073,10552.800,micro,microglia
253,253,75.879,0.115,1.634,18.671,636.000,6991.742,9753.805,astro,astrocyte
254,254,24.657,0.000,8.338,16.308,900.000,6995.750,9865.486,micro,microglia
255,255,16.843,42.067,0.186,1.207,1132.000,6998.542,9970.874,neuron,neuron
256,256,29.631,0.000,0.746,9.939,723.000,6995.855,10049.780,other,other
257,257,33.567,0.000,6.126,6.702,665.000,6998.251,9548.525,astro,astrocyte
258,258,43.619,0.000,0.049,6.893,467.000,6996.623,10075.039,astro,astrocyte
259,259,17.898,0.000,5.708,10.431,1012.000,7006.066,10632.787,micro,microglia
260,260,23.958,0.000,0.000,13.669,918.000,7007.745,10116.670,other,other
261,261,28.825,0.000,1.077,5.746,555.000,7004.584,10766.827,other,other
262,262,50.861,5.711,0.000,8.102,570.000,7004.605,9647.947,astro,astrocyte
263,263,35.290,0.065,0.016,7.719,1159.000,7017.950,11241.934,astro,astrocyte
264,264,56.640,0.401,0.107,18.235,289.000,7004.533,9575.858,astro,astrocyte
265,265,23.325,0.000,0.039,35.835,662.000,7010.432,10677.760,micro,microglia
266,266,18.491,0.000,0.000,1.688,336.000,7009.524,11221.970,other,other
267,267,25.004,0.000,0.000,45.003,941.000,7015.706,10163.159,micro,microglia
268,268,21.011,0.000,19.343,16.747,805.000,7021.647,10615.436,oligo,oligo
269,269,27.950,0.000,0.000,10.592,862.000,7020.689,10018.379,other,other
270,270,21.036,0.000,17.576,7.560,877.000,7025.184,9923.238,oligo,oligo
271,271,24.136,0.000,0.118,8.679,906.000,7028.297,10059.249,other,other
272,272,18.508,0.031,7.864,11.619,997.000,7035.166,10533.609,micro,microglia
273,273,20.857,0.000,20.899,12.618,1214.000,7040.614,10222.630,oligo,oligo
274,274,18.192,0.000,27.207,22.954,1119.000,7039.463,10494.866,oligo,oligo
275,275,16.037,41.135,0.036,8.779,925.000,7038.398,10565.268,neuron,neuron
276,276,18.111,0.000,3.982,0.684,569.000,7035.448,11264.255,other,other
277,277,22.491,0.000,12.248,24.619,318.000,7034.362,9945.638,oligo,oligo
278,278,24.003,0.000,0.682,5.701,321.000,7034.302,11117.069,other,other
279,279,20.307,0.000,0.000,49.839,870.000,7042.116,10335.306,micro,microglia
280,280,24.496,0.000,0.309,5.249,450.000,7038.960,11162.671,other,other
281,281,25.000,0.000,0.000,4.278,273.000,7034.106,9465.956,other,other
282,282,58.479,0.092,0.000,55.578,893.000,7048.849,9547.146,micro,microglia
283,283,45.097,0.048,21.874,15.850,772.000,7045.556,9596.256,astro,astrocyte
284,284,24.146,0.061,17.015,30.454,968.000,7048.812,10256.263,oligo,oligo
285,285,21.129,0.000,0.037,14.567,734.000,7045.456,10378.199,micro,microglia
286,286,44.413,0.000,26.373,19.057,491.000,7046.344,9468.996,astro,astrocyte
287,287,22.700,0.000,24.956,23.086,456.000,7050.811,9935.430,oligo,oligo
288,288,33.395,0.000,5.810,13.515,410.000,7045.929,11056.788,astro,astrocyte
289,289,22.582,0.000,0.900,12.935,658.000,7052.559,10472.245,other,other
290,290,22.560,0.000,0.024,8.126,541.000,7052.566,11125.301,other,other
291,291,23.827,0.000,3.050,21.049,758.000,7055.678,9795.133,micro,microglia
292,292,21.588,0.000,9.981,9.650,694.000,7055.477,9956.618,oligo,oligo
293,293,64.062,0.214,10.590,25.357,818.000,7055.753,9652.998,astro,astrocyte
294,294,19.221,0.000,2.305,4.476,534.000,7057.116,9816.815,other,other
295,295,39.975,0.000,0.000,0.375,275.000,7051.953,11231.895,astro,astrocyte
296,296,33.036,0.000,16.216,15.975,795.000,7062.526,11050.204,astro,astrocyte
297,297,59.866,0.000,22.957,18.778,396.000,7059.513,9465.258,astro,astrocyte
298,298,27.050,0.000,0.000,16.665,358.000,7058.601,11157.950,micro,microglia
299,299,42.015,0.023,21.225,13.740,782.000,7069.515,9593.072,astro,astrocyte
300,300,20.628,0.000,0.000,5.619,1164.000,7069.840,10636.647,micro,microglia
301,301,23.452,0.000,1.584,7.916,454.000,7062.619,10847.758,other,other
302,302,25.753,0.000,2.425,1.680,772.000,7066.545,10873.672,other,other
303,303,46.176,0.000,0.000,6.947,790.000,7066.084,11014.047,astro,astrocyte
304,304,64.329,0.197,0.000,27.703,644.000,7067.259,9625.539,micro,microglia
305,305,28.084,0.000,0.000,4.382,838.000,7072.005,10559.384,other,other
306,306,29.877,0.000,3.147,5.761,978.000,7070.869,10818.786,other,other
307,307,47.509,0.000,3.088,5.865,861.000,7074.755,10463.458,astro,astrocyte
308,308,21.993,0.000,0.000,23.505,404.000,7066.579,10583.092,micro,microglia
309,309,23.458,0.000,1.581,7.682,456.000,7067.796,11108.864,other,other
310,310,79.839,0.175,0.020,31.391,864.000,7075.497,9450.323,micro,microglia
311,311,24.289,0.000,15.280,10.809,1096.000,7086.087,9821.021,oligo,oligo
312,312,64.310,0.011,25.062,18.866,939.000,7084.281,9481.995,astro,astrocyte
313,313,19.503,0.000,4.921,8.368,1212.000,7083.363,10384.479,micro,microglia
314,314,20.398,0.000,0.483,1.147,658.000,7081.904,10788.880,other,other
315,315,21.570,0.000,28.363,8.342,430.000,7076.398,10765.247,oligo,oligo
316,316,22.415,0.000,0.000,9.616,289.000,7079.093,10844.941,other,other
317,317,31.654,0.000,0.000,1.591,894.000,7086.497,11016.232,other,other
318,318,23.944,0.000,14.611,16.000,1153.000,7093.480,11124.561,oligo,oligo
319,319,23.654,0.014,14.968,4.882,1097.000,7092.721,9735.497,oligo,oligo
320,320,22.268,0.000,18.217,14.150,466.000,7093.189,10764.940,oligo,oligo
321,321,26.597,0.000,5.835,8.990,939.000,7101.878,11084.148,other,other
322,322,25.390,0.000,0.000,1.410,615.000,7105.166,9982.169,other,other
323,323,57.933,0.000,4.238,9.843,718.000,7108.365,9587.613,astro,astrocyte
324,324,19.088,0.000,5.454,12.191,931.000,7111.330,10254.631,micro,microglia
325,325,47.649,0.180,4.023,12.767,960.000,7111.305,9515.075,astro,astrocyte
326,326,54.560,0.000,19.131,24.117,852.000,7115.655,9386.939,astro,astrocyte
327,327,48.747,0.005,5.629,52.836,766.000,7116.820,9418.121,micro,microglia
328,328,59.928,0.000,1.610,11.071,693.000,7116.563,9616.812,astro,astrocyte
329,329,33.102,0.000,0.027,2.580,696.000,7115.727,10180.611,other,other
330,330,21.437,0.000,0.000,6.336,946.000,7119.031,10437.451,micro,microglia
331,331,20.168,1.124,12.888,8.685,1008.000,7121.863,10383.920,oligo,oligo
332,332,97.411,0.000,2.926,26.355,377.000,7126.040,9368.865,micro,microglia
333,333,23.327,0.000,0.000,36.494,767.000,7129.854,10949.795,micro,microglia
334,334,54.157,0.000,0.000,18.446,540.000,7132.656,9599.787,astro,astrocyte
335,335,18.279,0.000,3.807,4.015,662.000,7136.607,10169.452,other,other
336,336,19.613,0.019,22.425,9.655,1096.000,7140.665,10251.019,oligo,oligo
337,337,56.049,0.026,16.826,91.199,493.000,7134.696,9430.718,astro,astrocyte
338,338,23.096,0.765,0.000,3.381,1164.000,7142.078,11177.314,other,other
339,339,20.417,0.000,3.851,8.428,959.000,7140.826,9714.918,micro,microglia
340,340,20.970,0.000,0.311,4.751,470.000,7135.917,10587.015,other,other
341,341,26.039,0.124,8.576,4.253,772.000,7144.382,10369.091,other,other
