id,id,gfap,neun,olig2,tmem119,area,y,x,cell_type_orig,cell_type
17353,17353,1.889,0.000,0.000,0.170,937.000,4498.242,12317.800,other,other
17354,17354,4.037,2.365,0.000,0.051,1076.000,4499.664,14975.210,other,other
17355,17355,8.055,0.000,1.963,0.199,747.000,4498.297,16215.103,other,other
17356,17356,2.241,0.000,0.000,0.000,1065.000,4498.479,18936.792,other,other
17357,17357,4.180,0.000,11.300,0.000,933.000,4498.087,8839.472,oligo,oligo
17358,17358,7.899,0.020,32.096,0.023,695.000,4498.957,9970.898,oligo,oligo
17359,17359,3.638,0.000,0.031,0.005,621.000,4496.378,12073.169,other,other
17360,17360,4.049,0.000,0.174,3.442,1112.000,4500.069,14047.562,other,other
17361,17361,9.945,0.009,0.065,8.053,887.000,4497.057,16102.968,micro,microglia
17362,17362,0.059,0.007,5.260,22.026,576.000,4496.215,3578.408,micro,microglia
17363,17363,8.227,24.433,0.041,0.410,1289.000,4505.542,10587.405,neuron,neuron
17364,17364,0.629,0.000,0.000,0.000,1110.000,4499.866,20144.173,other,other
17365,17365,1.070,24.151,0.000,0.126,767.000,4504.047,6495.919,neuron,neuron
17366,17366,3.858,2.485,8.656,0.000,765.000,4498.575,6569.161,other,other
17367,17367,0.061,0.000,14.143,0.010,907.000,4501.393,4036.469,oligo,oligo
17368,17368,0.056,2.049,0.000,0.000,432.000,4498.711,5701.725,other,other
17369,17369,5.074,0.000,0.000,0.132,674.000,4498.727,10512.113,other,other
17370,17370,0.104,0.000,0.000,0.015,786.000,4503.121,5020.885,other,other
17371,17371,1.138,25.014,0.000,0.000,362.000,4496.193,10461.992,neuron,neuron
17372,17372,2.969,0.000,27.740,0.021,816.000,4501.971,11250.619,oligo,oligo
17373,17373,3.846,8.640,0.069,0.014,495.000,4498.549,13824.473,other,other
17374,17374,1.782,11.468,0.011,0.099,564.000,4499.963,14289.977,other,other
17375,17375,0.000,0.000,0.000,0.000,777.000,4502.360,2233.178,other,other
17376,17376,0.000,0.000,0.000,0.000,479.000,4500.002,2357.555,other,other
17377,17377,1.351,0.000,7.790,0.759,709.000,4502.633,10953.633,other,other
17378,17378,6.858,21.312,2.010,0.291,1209.000,4511.568,15375.024,neuron,neuron
17379,17379,0.954,0.863,3.057,0.000,175.000,4495.326,3807.217,other,other
17380,17380,0.019,0.056,0.000,0.412,975.000,4506.026,4237.039,other,other
17381,17381,0.040,25.335,0.000,0.000,759.000,4503.194,5331.962,neuron,neuron
17382,17382,0.719,0.000,19.614,0.000,1053.000,4504.942,7031.255,oligo,oligo
17383,17383,10.285,0.000,0.000,0.047,358.000,4498.869,16522.372,other,other
17384,17384,8.113,0.000,0.000,2.760,646.000,4502.455,16941.214,other,other
17385,17385,0.598,0.238,0.000,0.125,665.000,4504.917,3706.556,other,other
17386,17386,1.134,0.238,0.000,1.157,739.000,4505.894,3789.258,other,other
17387,17387,0.004,1.063,0.000,15.038,767.000,4510.541,3276.984,micro,microglia
17388,17388,1.539,0.139,15.723,0.668,397.000,4502.776,3821.569,oligo,oligo
17389,17389,11.872,0.655,0.000,0.302,1001.000,4507.408,9300.907,other,other
17390,17390,1.591,56.268,0.000,0.063,1160.000,4509.987,11130.647,neuron,neuron
17391,17391,10.982,29.480,0.942,0.058,329.000,4499.340,14840.772,neuron,neuron
17392,17392,8.722,0.000,0.225,0.459,582.000,4507.388,16496.246,other,other
17393,17393,7.927,62.495,0.010,2.518,1063.000,4512.961,16753.202,neuron,neuron
17394,17394,0.000,0.000,0.000,0.000,773.000,4507.159,2135.184,other,other
17395,17395,3.852,67.928,0.004,0.011,983.000,4509.133,9641.636,neuron,neuron
17396,17396,4.618,6.763,24.625,0.015,712.000,4506.895,9706.118,oligo,oligo
17397,17397,2.787,0.000,0.017,0.083,600.000,4508.932,12085.022,other,other
17398,17398,11.211,0.283,5.075,8.328,667.000,4506.996,16832.045,micro,microglia
17399,17399,10.013,0.000,1.267,0.370,860.000,4509.208,14944.123,other,other
17400,17400,0.128,0.000,0.000,0.000,549.000,4505.426,20217.077,other,other
17401,17401,3.593,6.083,11.342,0.021,626.000,4508.206,8447.088,oligo,oligo
17402,17402,3.300,2.301,42.758,0.857,856.000,4510.509,13373.373,oligo,oligo
17403,17403,7.516,35.632,0.029,0.432,1017.000,4510.319,16305.611,neuron,neuron
17404,17404,4.879,0.000,0.000,0.000,536.000,4507.894,18904.399,other,other
17405,17405,0.183,0.000,0.000,5.599,807.000,4509.864,5094.000,micro,microglia
17406,17406,5.676,0.000,0.035,0.150,818.000,4510.949,6791.682,other,other
17407,17407,27.383,2.954,17.010,0.237,716.000,4513.751,14821.818,oligo,oligo
17408,17408,10.686,1.002,5.659,1.470,513.000,4506.511,16869.259,other,other
17409,17409,0.000,0.000,0.000,0.000,751.000,4513.057,922.485,other,other
17410,17410,0.761,0.000,10.065,0.000,523.000,4510.792,8649.910,oligo,oligo
17411,17411,10.905,14.716,0.000,0.305,423.000,4508.504,15659.522,other,other
17412,17412,0.198,3.385,9.863,0.023,1062.000,4515.632,4584.182,oligo,oligo
17413,17413,2.231,0.000,0.000,0.000,705.000,4511.365,6949.130,other,other
17414,17414,0.049,0.000,0.000,0.000,548.000,4515.135,5038.255,other,other
17415,17415,1.120,22.065,0.000,0.009,815.000,4515.667,11412.070,neuron,neuron
17416,17416,5.517,0.000,20.948,0.826,638.000,4511.854,12471.762,oligo,oligo
17417,17417,3.691,19.422,19.491,0.076,460.000,4514.109,15393.989,neuron,neuron
17418,17418,0.167,0.000,0.000,0.008,1023.000,4516.375,4345.509,other,other
17419,17419,8.772,1.913,12.768,0.045,492.000,4510.616,7259.884,oligo,oligo
17420,17420,1.601,0.670,19.763,0.000,940.000,4517.556,10452.089,oligo,oligo
17421,17421,8.569,27.278,0.036,0.066,788.000,4518.071,16089.815,neuron,neuron
17422,17422,0.003,0.000,0.000,1.400,977.000,4516.854,2925.853,other,other
17423,17423,0.432,0.185,0.000,0.000,426.000,4512.390,8555.284,other,other
17424,17424,6.144,0.000,15.337,1.085,424.000,4510.887,16141.337,oligo,oligo
17425,17425,0.000,0.000,0.000,0.000,745.000,4517.334,1018.832,other,other
17426,17426,1.784,0.000,0.000,0.033,1112.000,4521.179,4699.228,other,other
17427,17427,1.688,0.000,15.845,0.013,753.000,4516.903,5626.485,oligo,oligo
17428,17428,1.610,0.198,17.406,0.015,1155.000,4523.982,8969.980,oligo,oligo
17429,17429,11.296,33.552,1.409,0.009,531.000,4518.612,14844.273,neuron,neuron
17430,17430,0.550,1.947,21.662,0.120,666.000,4521.533,3808.514,oligo,oligo
17431,17431,2.795,0.000,0.000,0.009,697.000,4516.910,4086.760,other,other
17432,17432,0.447,8.727,0.000,0.175,806.000,4515.851,12122.923,other,other
17433,17433,0.121,9.889,0.000,0.017,754.000,4518.911,5722.897,other,other
17434,17434,0.085,15.307,0.000,0.000,551.000,4518.009,8535.528,other,other
17435,17435,1.644,1.238,0.000,0.000,896.000,4519.561,8916.068,other,other
17436,17436,4.041,24.120,0.000,0.250,699.000,4519.588,16582.900,neuron,neuron
17437,17437,7.216,0.803,0.151,0.023,925.000,4521.045,16670.577,other,other
17438,17438,0.635,0.000,0.000,0.000,758.000,4518.030,20398.293,other,other
17439,17439,0.746,0.000,0.000,1.709,1032.000,4525.037,4731.618,other,other
17440,17440,0.957,27.051,0.410,0.073,648.000,4518.892,6682.239,neuron,neuron
17441,17441,1.608,1.177,0.000,0.109,645.000,4517.910,7551.952,other,other
17442,17442,1.459,0.241,0.000,2.931,838.000,4523.826,3727.951,other,other
17443,17443,5.923,0.000,7.428,2.919,712.000,4521.941,4485.121,other,other
17444,17444,5.555,0.385,0.000,0.000,852.000,4521.242,6622.256,other,other
17445,17445,1.801,0.000,19.465,0.017,898.000,4521.780,11085.274,oligo,oligo
17446,17446,4.619,0.000,19.981,0.207,1084.000,4527.356,12523.908,oligo,oligo
17447,17447,1.356,24.466,0.000,0.344,1498.000,4528.293,13778.256,neuron,neuron
17448,17448,2.231,42.281,0.032,0.088,1297.000,4526.308,14504.759,neuron,neuron
17449,17449,6.130,0.000,1.615,0.490,608.000,4524.564,16131.928,other,other
17450,17450,0.000,0.000,0.000,0.000,667.000,4521.841,1049.912,other,other
17451,17451,4.159,65.000,4.168,0.000,352.000,4520.284,9722.156,neuron,neuron
17452,17452,4.705,0.000,0.032,6.050,665.000,4525.430,10518.250,micro,microglia
17453,17453,3.762,0.000,17.704,1.791,867.000,4524.886,10542.127,oligo,oligo
17454,17454,0.711,25.173,0.000,0.004,1342.000,4529.025,12814.069,neuron,neuron
17455,17455,4.433,9.258,4.078,0.437,702.000,4526.667,15405.923,other,other
17456,17456,0.439,43.180,0.000,0.055,748.000,4523.132,7514.035,neuron,neuron
17457,17457,3.269,0.000,0.000,1.537,516.000,4521.006,13032.661,other,other
17458,17458,22.173,36.492,0.257,3.463,786.000,4526.205,16864.248,neuron,neuron
17459,17459,0.882,0.000,0.000,0.000,821.000,4521.840,20362.348,other,other
17460,17460,0.635,50.508,0.000,0.040,649.000,4523.037,6383.972,neuron,neuron
17461,17461,13.717,0.000,1.311,0.543,794.000,4526.225,12488.587,other,other
17462,17462,6.199,0.000,1.136,0.310,1114.000,4527.010,15068.083,other,other
17463,17463,1.747,0.000,0.000,0.000,928.000,4527.280,7072.944,other,other
17464,17464,0.195,10.341,0.000,0.252,627.000,4525.952,7872.856,other,other
17465,17465,1.227,2.313,0.005,0.152,822.000,4526.453,8340.426,other,other
17466,17466,0.805,57.633,0.088,0.048,1009.000,4531.327,8456.800,neuron,neuron
17467,17467,1.752,0.000,0.000,0.012,1216.000,4527.156,12205.620,other,other
17468,17468,1.756,2.856,18.954,0.027,520.000,4527.704,8657.304,oligo,oligo
17469,17469,0.722,8.727,0.000,0.000,392.000,4523.574,10427.829,other,other
17470,17470,3.281,0.000,3.610,0.685,498.000,4524.365,11259.930,other,other
17471,17471,4.330,36.521,0.039,0.000,816.000,4526.996,15969.221,neuron,neuron
17472,17472,1.024,0.000,0.000,0.000,424.000,4526.281,5229.634,other,other
17473,17473,3.754,19.669,0.013,0.317,1389.000,4532.794,14206.290,neuron,neuron
17474,17474,6.972,41.349,0.024,0.844,962.000,4531.884,15645.728,neuron,neuron
17475,17475,0.522,0.000,0.000,0.000,573.000,4524.983,20320.236,other,other
17476,17476,0.000,0.000,0.000,0.000,806.000,4529.081,2235.937,other,other
17477,17477,1.705,0.000,0.000,0.049,387.000,4525.080,4525.465,other,other
17478,17478,0.435,0.044,1.639,0.000,570.000,4527.146,4865.916,other,other
17479,17479,0.043,0.723,0.000,0.000,773.000,4530.990,5078.876,other,other
17480,17480,1.803,0.058,0.000,2.339,640.000,4529.488,6500.264,other,other
17481,17481,9.016,26.867,0.213,0.030,705.000,4534.062,7252.133,neuron,neuron
17482,17482,12.283,6.303,14.528,0.664,307.000,4526.987,7271.160,oligo,oligo
17483,17483,0.325,27.143,4.440,0.037,1203.000,4533.885,8402.293,neuron,neuron
17484,17484,4.448,0.000,0.000,0.000,990.000,4532.556,8779.279,other,other
17485,17485,2.582,0.000,0.000,0.062,779.000,4530.614,8842.773,other,other
17486,17486,6.167,0.000,37.785,0.167,952.000,4532.666,15153.083,oligo,oligo
17487,17487,6.597,9.416,0.000,0.000,392.000,4525.464,18618.819,other,other
17488,17488,0.000,17.811,0.000,0.017,907.000,4532.652,3060.566,neuron,neuron
17489,17489,5.653,0.000,0.014,0.059,723.000,4530.846,6351.369,other,other
17490,17490,5.084,0.000,0.005,0.121,802.000,4529.855,8198.438,other,other
17491,17491,4.260,0.000,0.000,0.000,900.000,4531.946,10645.537,other,other
17492,17492,4.684,0.441,0.000,3.704,497.000,4529.193,15789.620,other,other
17493,17493,1.253,0.197,0.000,0.000,685.000,4531.239,18952.209,other,other
17494,17494,0.196,0.000,0.000,0.000,695.000,4531.571,5249.311,other,other
17495,17495,0.287,0.000,0.000,1.466,815.000,4533.842,5943.625,other,other
17496,17496,1.295,2.282,33.057,0.105,1104.000,4539.872,6674.572,oligo,oligo
17497,17497,1.832,34.379,0.000,0.000,322.000,4530.811,8671.997,neuron,neuron
17498,17498,3.905,0.000,0.468,0.094,997.000,4533.505,12880.329,other,other
17499,17499,3.346,6.050,23.715,0.074,755.000,4534.771,13352.274,oligo,oligo
17500,17500,0.071,11.512,0.000,0.000,608.000,4534.089,5055.319,other,other
17501,17501,25.790,2.341,0.000,0.094,533.000,4529.726,7298.949,other,other
17502,17502,30.599,0.155,0.048,0.214,935.000,4534.251,14770.666,other,other
17503,17503,11.376,36.361,0.137,0.605,952.000,4535.633,16242.423,neuron,neuron
17504,17504,8.559,15.992,0.018,0.012,490.000,4528.810,18202.116,other,other
17505,17505,0.010,36.270,0.000,1.008,389.000,4532.005,3286.267,neuron,neuron
17506,17506,0.007,43.255,0.012,0.223,1202.000,4536.120,3510.624,neuron,neuron
17507,17507,3.469,2.985,27.177,0.016,736.000,4536.780,9713.656,oligo,oligo
17508,17508,3.160,0.000,0.056,0.641,749.000,4541.656,12106.320,other,other
17509,17509,6.225,2.254,43.173,0.504,782.000,4534.116,15924.330,oligo,oligo
17510,17510,2.915,0.000,0.000,0.009,661.000,4534.726,6722.561,other,other
17511,17511,1.104,9.974,0.000,0.015,470.000,4532.940,7543.666,other,other
17512,17512,0.000,14.371,0.000,0.121,448.000,4534.953,3261.920,other,other
17513,17513,1.598,0.000,37.474,0.005,580.000,4538.581,6431.181,oligo,oligo
17514,17514,3.513,0.000,0.121,0.005,741.000,4538.086,7721.269,other,other
17515,17515,4.272,0.000,0.000,0.005,1034.000,4542.965,11209.368,other,other
17516,17516,6.567,0.000,0.014,0.063,1017.000,4539.546,15308.559,other,other
17517,17517,0.000,0.000,0.000,0.000,973.000,4539.458,2094.137,other,other
17518,17518,0.630,6.006,0.000,0.000,840.000,4537.937,3671.888,other,other
17519,17519,1.065,12.357,0.000,0.183,830.000,4540.958,4764.270,other,other
17520,17520,1.579,0.000,6.979,0.168,726.000,4538.686,10245.705,other,other
17521,17521,2.443,0.000,26.521,0.117,787.000,4540.733,11101.705,oligo,oligo
17522,17522,1.918,0.000,0.000,0.566,768.000,4541.947,12129.790,other,other
17523,17523,1.717,37.030,1.295,0.020,1023.000,4543.827,13376.217,neuron,neuron
17524,17524,2.238,0.189,0.000,0.000,609.000,4537.051,18929.571,other,other
17525,17525,0.983,0.000,0.000,0.000,469.000,4534.791,20299.687,other,other
17526,17526,2.044,12.731,0.021,1.803,386.000,4534.453,13008.013,other,other
17527,17527,11.643,1.337,0.000,2.526,789.000,4538.433,17840.825,other,other
17528,17528,0.003,0.000,0.000,0.000,892.000,4541.376,2765.164,other,other
17529,17529,0.607,2.089,29.168,0.289,494.000,4539.996,6371.241,oligo,oligo
17530,17530,0.342,0.024,0.000,0.000,625.000,4540.578,7468.933,other,other
17531,17531,3.557,0.000,0.183,0.007,814.000,4541.767,9857.082,other,other
17532,17532,3.215,49.240,0.000,0.516,1132.000,4544.196,10493.753,neuron,neuron
17533,17533,3.690,0.000,0.061,0.515,986.000,4544.155,14054.469,other,other
17534,17534,1.001,3.368,5.462,0.415,790.000,4545.134,6413.165,other,other
17535,17535,13.431,0.000,34.209,0.131,503.000,4542.718,7278.368,oligo,oligo
17536,17536,1.880,23.876,4.827,1.347,784.000,4544.355,11514.510,neuron,neuron
17537,17537,2.088,0.304,0.858,0.179,738.000,4541.771,12454.459,other,other
17538,17538,2.583,0.197,0.000,0.301,605.000,4543.021,8183.579,other,other
17539,17539,0.835,0.000,4.510,0.000,261.000,4538.812,8911.483,other,other
17540,17540,6.881,0.000,0.402,0.270,759.000,4544.016,14645.673,other,other
17541,17541,5.618,13.480,0.020,0.005,748.000,4541.241,18727.290,other,other
17542,17542,10.280,8.507,0.031,0.365,542.000,4541.022,7338.594,other,other
17543,17543,3.713,0.000,3.794,0.014,355.000,4538.865,8685.180,other,other
17544,17544,3.072,0.000,0.084,0.000,890.000,4542.698,10847.193,other,other
17545,17545,5.457,0.000,0.210,8.474,762.000,4543.383,14599.379,micro,microglia
17546,17546,0.005,38.519,0.000,0.393,1238.000,4548.476,3134.301,neuron,neuron
17547,17547,0.003,26.098,0.000,0.098,625.000,4549.080,3277.717,neuron,neuron
17548,17548,3.138,0.000,30.041,0.158,827.000,4547.728,9833.574,oligo,oligo
17549,17549,2.902,0.000,0.000,0.000,611.000,4543.535,11290.404,other,other
17550,17550,6.384,0.000,0.077,0.000,562.000,4544.699,15176.982,other,other
17551,17551,7.262,33.239,0.033,0.164,1132.000,4548.860,16178.175,neuron,neuron
17552,17552,0.000,0.000,0.000,0.000,572.000,4543.545,1844.476,other,other
17553,17553,0.277,3.759,20.459,0.000,582.000,4546.418,7755.612,oligo,oligo
17554,17554,0.819,3.662,16.461,0.000,518.000,4549.759,7737.967,oligo,oligo
17555,17555,4.107,0.076,0.000,0.000,804.000,4546.948,9651.397,other,other
17556,17556,1.682,3.631,0.027,0.699,745.000,4545.913,11743.452,other,other
17557,17557,9.915,0.000,0.000,0.289,412.000,4543.544,13040.294,other,other
17558,17558,9.094,0.000,0.000,0.184,657.000,4547.653,16132.323,other,other
17559,17559,8.048,4.964,9.893,1.544,662.000,4547.511,16320.127,oligo,oligo
17560,17560,0.733,0.428,22.832,0.005,589.000,4545.576,5694.479,oligo,oligo
17561,17561,0.254,11.813,0.000,0.000,583.000,4549.863,7535.482,other,other
17562,17562,8.509,5.872,16.664,0.297,1137.000,4559.724,16258.907,oligo,oligo
17563,17563,0.670,3.095,0.000,0.000,537.000,4546.095,6586.328,other,other
17564,17564,6.144,0.000,0.000,4.687,1014.000,4550.731,6886.149,other,other
17565,17565,4.945,0.000,0.061,0.074,380.000,4544.763,13909.345,other,other
17566,17566,2.644,26.794,0.003,2.544,579.000,4548.009,14482.959,neuron,neuron
17567,17567,8.975,6.063,0.135,0.365,591.000,4548.308,15860.245,other,other
17568,17568,1.473,8.210,0.000,0.098,706.000,4551.350,6499.405,other,other
17569,17569,20.120,0.000,7.157,0.117,376.000,4553.899,7289.910,other,other
17570,17570,0.206,0.074,0.372,0.033,457.000,4547.521,8566.602,other,other
17571,17571,5.850,0.000,0.944,0.379,903.000,4554.971,14118.209,other,other
17572,17572,6.382,25.938,0.227,0.026,918.000,4553.059,14918.363,neuron,neuron
17573,17573,4.931,8.707,0.216,0.019,955.000,4556.861,15942.875,other,other
17574,17574,0.148,32.562,0.000,0.244,406.000,4551.517,3654.840,neuron,neuron
17575,17575,0.061,18.798,0.000,0.000,972.000,4556.002,7509.711,neuron,neuron
17576,17576,0.091,8.101,0.000,0.007,1356.000,4556.862,8531.512,other,other
17577,17577,6.751,0.000,12.088,0.300,971.000,4556.465,15835.100,oligo,oligo
17578,17578,0.045,7.672,0.000,0.347,875.000,4554.248,3345.193,other,other
17579,17579,0.004,0.000,12.361,0.011,722.000,4554.608,4219.745,oligo,oligo
17580,17580,1.566,1.354,0.000,0.000,664.000,4551.486,12033.572,other,other
17581,17581,8.708,0.041,0.000,0.016,614.000,4557.217,18413.156,other,other
17582,17582,4.463,0.000,0.000,0.000,378.000,4550.156,5718.442,other,other
17583,17583,21.684,0.000,0.092,3.696,738.000,4557.302,7308.894,other,other
17584,17584,3.166,15.551,0.000,0.007,1083.000,4559.144,7378.651,other,other
17585,17585,3.023,0.068,29.336,2.021,724.000,4560.380,12467.166,oligo,oligo
17586,17586,2.516,27.984,0.006,3.167,886.000,4558.442,13571.405,neuron,neuron
17587,17587,6.554,0.000,4.019,0.153,424.000,4550.410,15007.009,other,other
17588,17588,2.248,0.000,0.000,1.525,840.000,4556.894,3904.531,other,other
17589,17589,0.037,27.654,0.000,0.000,321.000,4550.935,5861.757,neuron,neuron
17590,17590,0.619,0.000,6.615,0.000,527.000,4555.909,8908.708,other,other
17591,17591,3.292,0.000,0.000,0.068,1072.000,4558.365,13180.739,other,other
17592,17592,7.370,1.359,27.210,0.788,657.000,4558.758,14941.683,oligo,oligo
17593,17593,5.818,0.161,0.138,0.007,578.000,4558.846,15191.123,other,other
17594,17594,4.514,54.406,0.024,0.494,881.000,4560.174,15211.666,neuron,neuron
17595,17595,7.956,0.663,20.780,0.345,801.000,4559.629,15909.805,oligo,oligo
17596,17596,7.916,0.000,0.000,0.000,621.000,4557.564,18434.773,other,other
17597,17597,0.545,0.000,0.330,6.208,424.000,4555.384,6386.892,micro,microglia
17598,17598,5.013,0.095,18.331,0.011,875.000,4557.954,7175.885,oligo,oligo
17599,17599,6.416,0.148,0.061,2.040,425.000,4553.195,13810.527,other,other
17600,17600,17.963,0.000,0.000,0.011,565.000,4558.929,5735.441,other,other
17601,17601,9.864,0.000,0.079,1.781,707.000,4559.885,15494.945,other,other
17602,17602,0.936,0.000,0.000,0.088,578.000,4558.152,4410.024,other,other
17603,17603,10.550,0.003,0.029,1.228,903.000,4563.389,11601.198,other,other
17604,17604,1.386,0.000,9.535,0.000,531.000,4556.977,12300.100,other,other
17605,17605,11.466,0.000,0.063,0.736,804.000,4561.011,15472.598,other,other
17606,17606,0.000,0.000,0.000,0.000,977.000,4561.926,2182.023,other,other
17607,17607,1.281,0.000,1.793,0.000,513.000,4557.729,4882.867,other,other
17608,17608,0.091,1.700,10.227,2.048,353.000,4559.725,6364.601,oligo,oligo
17609,17609,2.135,0.996,0.000,3.516,934.000,4560.046,10815.363,other,other
17610,17610,3.400,22.461,0.205,0.445,919.000,4562.550,13655.945,neuron,neuron
17611,17611,13.964,32.027,0.007,3.255,1014.000,4563.192,16680.039,neuron,neuron
17612,17612,1.066,0.020,0.714,0.378,768.000,4560.350,3846.030,other,other
17613,17613,0.102,0.000,0.000,0.000,333.000,4559.045,6603.318,other,other
17614,17614,1.049,2.966,11.056,0.204,731.000,4563.542,8166.798,oligo,oligo
17615,17615,5.217,0.656,7.330,0.063,494.000,4558.219,8714.196,other,other
17616,17616,6.463,0.000,19.357,0.022,950.000,4568.322,9446.500,oligo,oligo
17617,17617,1.826,7.805,0.000,0.028,995.000,4564.361,10728.497,other,other
17618,17618,5.399,0.000,0.000,0.000,504.000,4559.242,18811.784,other,other
17619,17619,0.969,0.000,0.000,0.638,966.000,4565.511,4020.714,other,other
17620,17620,1.240,0.000,0.000,0.000,396.000,4559.467,5479.869,other,other
17621,17621,3.438,0.000,0.000,0.000,292.000,4557.209,5785.332,other,other
17622,17622,2.246,0.000,13.679,0.000,557.000,4565.709,10850.643,oligo,oligo
17623,17623,0.341,0.000,0.000,2.289,845.000,4565.580,7102.245,other,other
17624,17624,5.917,0.000,0.158,0.106,385.000,4560.447,13871.366,other,other
17625,17625,2.232,0.000,0.000,0.000,327.000,4565.734,5713.388,other,other
17626,17626,1.961,28.452,0.000,0.000,310.000,4565.158,6587.368,neuron,neuron
17627,17627,2.041,0.000,4.391,0.000,271.000,4561.052,12316.413,other,other
17628,17628,0.347,13.155,0.000,0.120,885.000,4569.210,4288.710,other,other
17629,17629,0.520,0.000,0.000,0.640,862.000,4568.267,6648.356,other,other
17630,17630,1.913,1.310,0.000,0.100,471.000,4566.121,11739.648,other,other
17631,17631,5.606,0.000,0.030,0.000,436.000,4563.548,18856.872,other,other
17632,17632,0.241,0.000,0.000,0.000,787.000,4567.393,5354.746,other,other
17633,17633,0.060,11.805,0.000,0.000,851.000,4574.071,5692.046,other,other
17634,17634,6.192,0.000,0.541,1.587,821.000,4570.742,14140.587,other,other
17635,17635,16.827,0.134,0.037,20.488,560.000,4564.745,16721.143,micro,microglia
17636,17636,23.815,30.205,0.031,0.418,742.000,4568.305,16764.509,neuron,neuron
17637,17637,0.039,2.848,3.579,0.744,882.000,4570.247,3013.244,other,other
17638,17638,0.050,0.000,0.000,0.000,519.000,4568.170,5855.143,other,other
17639,17639,0.298,2.988,0.000,0.000,820.000,4571.188,5455.373,other,other
17640,17640,0.506,0.000,28.060,0.000,613.000,4570.219,5792.974,oligo,oligo
17641,17641,2.038,0.000,0.070,0.000,859.000,4571.916,7715.141,other,other
17642,17642,0.428,26.064,3.596,0.000,1237.000,4578.630,8188.756,neuron,neuron
17643,17643,4.684,0.000,13.759,0.031,740.000,4574.736,8727.974,oligo,oligo
17644,17644,3.074,0.692,0.000,5.364,500.000,4565.472,11437.766,other,other
17645,17645,2.138,25.312,0.049,0.125,1012.000,4571.953,12674.437,neuron,neuron
17646,17646,0.011,19.866,0.000,0.123,916.000,4571.562,2879.457,neuron,neuron
17647,17647,10.247,0.007,0.000,0.173,566.000,4569.804,16224.936,other,other
17648,17648,16.851,0.000,0.023,5.192,1001.000,4573.653,16837.207,other,other
17649,17649,1.567,22.910,0.009,0.021,656.000,4571.492,12040.479,neuron,neuron
17650,17650,8.888,53.611,0.002,0.417,1099.000,4574.387,16116.657,neuron,neuron
17651,17651,0.239,0.000,0.084,0.012,825.000,4575.296,3395.847,other,other
17652,17652,0.153,0.000,29.661,2.995,596.000,4575.086,6377.569,oligo,oligo
17653,17653,0.150,3.980,0.008,0.310,785.000,4575.785,3869.392,other,other
17654,17654,1.360,0.000,3.539,0.053,716.000,4575.309,5378.440,other,other
17655,17655,20.057,0.084,0.000,4.259,522.000,4570.571,16795.820,other,other
17656,17656,0.000,0.000,0.000,0.000,1000.000,4576.176,2530.055,other,other
17657,17657,1.024,0.000,0.000,0.041,848.000,4579.318,11755.271,other,other
17658,17658,1.262,0.000,0.000,2.651,630.000,4575.033,8137.019,other,other
17659,17659,3.306,0.000,0.000,0.008,746.000,4576.283,10632.513,other,other
17660,17660,3.594,6.682,0.000,0.077,749.000,4577.925,11547.669,other,other
17661,17661,1.675,0.000,0.000,0.000,772.000,4575.269,4599.122,other,other
17662,17662,1.148,57.382,0.572,0.056,1023.000,4582.219,5432.567,neuron,neuron
17663,17663,8.809,0.000,0.000,0.277,465.000,4573.011,7352.299,other,other
17664,17664,0.916,0.000,13.326,0.010,937.000,4578.703,9055.299,oligo,oligo
17665,17665,4.506,0.607,0.000,0.040,476.000,4573.155,9423.487,other,other
17666,17666,7.807,0.000,0.039,0.555,596.000,4574.995,9898.057,other,other
17667,17667,2.920,0.012,0.000,0.002,972.000,4579.357,10662.773,other,other
17668,17668,7.600,0.153,0.000,0.394,465.000,4573.899,13266.718,other,other
17669,17669,0.000,0.000,0.000,0.000,553.000,4575.072,1646.450,other,other
17670,17670,0.000,0.000,0.000,0.000,1001.000,4576.777,2398.051,other,other
17671,17671,0.956,20.264,11.944,2.992,611.000,4576.437,10043.753,neuron,neuron
17672,17672,1.318,16.962,0.000,0.000,472.000,4575.070,10257.576,neuron,neuron
17673,17673,0.855,20.766,0.000,0.000,449.000,4575.183,12002.058,neuron,neuron
17674,17674,7.040,0.406,0.021,0.015,480.000,4574.031,18224.927,other,other
17675,17675,0.019,0.692,0.000,0.000,426.000,4575.995,5183.448,other,other
17676,17676,0.298,0.000,0.000,0.000,258.000,4572.508,7483.066,other,other
17677,17677,3.135,0.436,0.052,0.083,289.000,4574.574,13883.460,other,other
17678,17678,8.402,4.031,0.029,0.000,381.000,4573.927,18553.192,other,other
17679,17679,0.154,0.000,23.075,0.088,682.000,4577.880,7964.087,oligo,oligo
17680,17680,1.771,49.167,0.061,0.684,855.000,4584.283,11429.798,neuron,neuron
17681,17681,11.486,2.000,0.000,0.090,399.000,4575.268,15003.185,other,other
17682,17682,0.000,0.342,0.000,0.000,847.000,4581.328,2705.307,other,other
17683,17683,0.016,14.408,0.000,0.013,748.000,4581.778,3566.203,other,other
17684,17684,0.115,33.113,0.000,0.936,850.000,4581.521,3795.568,neuron,neuron
17685,17685,2.078,1.289,0.000,0.455,774.000,4582.619,7408.729,other,other
17686,17686,0.781,51.067,0.000,0.000,854.000,4582.902,9166.150,neuron,neuron
17687,17687,4.200,0.000,0.095,10.217,929.000,4582.872,13633.845,micro,microglia
